rn,ARS,AUD,BRL,CAD,CHF,CLP,CNH,CNY,COP,CZK,DKK,DOP,EGP,EUR,GBP,HKD,HUF,IDR,ILS,INR,JPY,KRW,KZT,MXN,MYR,NGN,NOK,NZD,PEN,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,UAH,USD,UYU,VEF,ZAR
2006-11-15,330.6274,143.0132,155.9686,135.9329,92.9423,106.9119,0,103.4434,116.3373,139.3239,107.6497,0,0,104.3372,125.2505,97.387,178.4671,190.0536,0,132.7537,73.306,142.4836,0,176.7445,0,0,130.4554,152.5198,138.1301,132.6798,195.4512,0,125.1797,111.1315,92.0883,105.4284,419.0162,93.8478,0,0,0,0,134.9804
2006-11-16,330.6745,143.4115,155.5897,135.7843,92.8183,107.1507,0,103.4203,116.233,139.4017,107.4935,0,0,104.1593,125.1505,97.3808,178.0606,190.1447,0,133.9072,73.1498,143.0756,0,176.393,0,0,130.4463,153.6436,138.1787,132.6003,195.4157,0,125.0202,111.2333,92.1762,105.4139,421.8427,93.7462,0,0,0,0,135.5965
2006-11-17,329.9172,143.7534,155.0756,135.2802,93.1044,106.727,0,103.3734,115.8377,139.6294,107.7253,0,0,104.3884,125.594,97.3593,177.9647,190.2772,0,133.9673,73.4844,142.8743,0,175.1841,0,0,130.0487,153.6337,138.1837,132.9708,195.2681,0,125.2014,111.1102,92.2464,105.1116,418.7577,93.4798,0,0,0,0,134.5145
2006-11-18,329.9172,143.7534,155.0756,135.2802,93.1044,106.727,0,103.3734,115.8377,139.6294,107.7253,0,0,104.3884,125.594,97.3593,177.9647,190.2772,0,133.9673,73.4844,142.8743,0,175.1841,0,0,130.0487,153.6337,138.1837,132.9708,195.2681,0,125.2014,111.1102,92.2464,105.1116,418.7577,93.4798,0,0,0,0,134.5145
2006-11-19,329.9172,143.7534,155.0756,135.2802,93.1044,106.727,0,103.3734,115.8377,139.6294,107.7253,0,0,104.3884,125.594,97.3593,177.9647,190.2772,0,133.9673,73.4844,142.8743,0,175.1841,0,0,130.0487,153.6337,138.1837,132.9708,195.2681,0,125.2014,111.1102,92.2464,105.1116,418.7577,93.4798,0,0,0,0,134.5145
2006-11-20,329.9664,144.0018,155.1522,135.003,93.0996,106.7566,0,103.3305,116.0548,139.9572,107.6612,0,0,104.3,125.7657,97.3692,178.5518,190.6179,0,133.8321,73.1907,143.4115,0,174.9936,0,0,129.961,154.7337,138.1458,133.3176,195.4102,0,125.1278,110.7825,92.2691,105.1547,418.2657,93.4526,0,0,0,0,135.4557
2006-11-21,329.6154,143.9886,154.9617,135.0444,93.1698,106.372,0,103.3534,115.8907,140.0676,107.7247,0,0,104.3581,125.818,97.3589,178.8379,190.8762,0,134.1645,73.2328,143.3884,0,174.681,0,0,130.0366,154.77,138.065,133.4376,195.5791,0,125.2578,110.6651,92.1378,105.149,413.8047,93.6216,0,0,0,0,135.9727
2006-11-22,330.0777,145.0971,154.8014,135.6422,94.3112,106.6547,0,103.4173,115.944,141.279,108.5867,0,0,105.1978,126.8713,97.3548,179.3309,190.9678,0,134.3842,73.9779,143.5957,0,174.8512,0,0,131.3269,155.2458,138.1318,133.647,196.4385,0,125.6405,111.9584,92.386,105.2295,411.5071,93.7913,0,0,0,0,136.9933
2006-11-23,330.724,144.8966,154.6625,135.6007,94.5761,106.8637,0,103.4497,115.5355,141.3772,108.8252,0,0,105.4023,127.0428,97.3919,179.4301,191.2058,0,134.7265,74.3717,144.1573,0,174.9752,0,0,131.5157,155.0274,138.2843,133.7057,196.4823,0,125.6436,112.3371,92.6951,105.4284,410.6227,93.844,0,0,0,0,136.0382
2006-11-24,330.2419,145.6504,154.6604,136.4676,95.6897,106.6593,0,103.5469,115.1956,142.5333,109.9671,0,0,106.5023,128.07,97.446,180.5797,190.5897,0,134.7384,74.5311,143.8991,0,174.1458,0,0,132.895,155.4111,138.2874,133.7181,197.3499,0,126.2468,113.7857,92.6045,105.4053,414.4984,93.6995,0,0,0,0,136.8459
2006-11-25,330.2419,145.6504,154.6604,136.4676,95.6897,106.6593,0,103.5469,115.1956,142.5333,109.9671,0,0,106.5023,128.07,97.446,180.5797,190.5897,0,134.7384,74.5311,143.8991,0,174.1458,0,0,132.895,155.4111,138.2874,133.7181,197.3499,0,126.2468,113.7857,92.6045,105.4053,414.4984,93.6995,0,0,0,0,136.8459
2006-11-26,330.2419,145.6504,154.6604,136.4676,95.6897,106.6593,0,103.5469,115.1956,142.5333,109.9671,0,0,106.5023,128.07,97.446,180.5797,190.5897,0,134.7384,74.5311,143.8991,0,174.1458,0,0,132.895,155.4111,138.2874,133.7181,197.3499,0,126.2468,113.7857,92.6045,105.4053,414.4984,93.6995,0,0,0,0,136.8459
2006-11-27,329.9739,145.6746,153.1387,136.6668,95.8119,106.6546,0,103.6677,113.8952,142.7778,110.2275,0,0,106.764,128.3612,97.4713,182.104,190.9315,0,134.8407,74.3568,144.1224,0,173.1714,0,0,133.0547,155.0772,138.241,133.7855,198.633,0,126.57,114.0994,92.6156,105.7151,412.4721,94.0575,0,0,0,0,137.5126
2006-11-28,329.981,146.4096,153.4868,136.8665,95.9185,106.5654,0,103.6147,114.7204,143.1455,110.5381,0,0,107.0581,129.07,97.4705,182.7457,190.2113,0,134.7575,74.311,144.0905,0,173.8903,0,0,133.0267,156.6416,138.3381,133.1683,199.0058,0,126.8602,114.0035,92.6386,105.98,412.5597,94.1279,0,0,0,0,136.8563
2006-11-29,330.4693,146.6209,154.8171,136.1625,95.6521,106.778,0,103.776,115.1124,143.3356,110.512,0,0,107.0267,129.1755,97.4646,183.3166,190.5741,0,134.7643,74.2653,144.159,0,174.4054,0,0,133.9785,157.1413,138.3426,133.65,199.5448,0,126.6546,113.8137,92.9734,106.7886,416.0324,94.6189,0,0,0,0,137.365
2006-11-30,331.285,147.5435,155.1212,135.632,96.6144,107.3026,0,103.7407,114.9186,144.6264,111.341,0,0,107.8336,130.435,97.4252,185.3079,190.4786,0,134.6109,74.5789,144.2898,0,175.0067,0,0,136.1743,158.5676,138.6502,133.8234,201.2341,0,127.0519,114.9627,93.2264,107.3785,418.99,94.8278,0,0,0,0,137.1579
2006-12-01,331.7747,147.9607,155.0242,135.2115,96.9337,107.4975,0,103.7887,115.5079,145.0479,111.9235,0,0,108.3961,131.2567,97.4719,186.805,190.8406,0,134.8757,74.8886,144.4437,0,174.5179,0,0,136.7874,158.9287,138.7373,133.8486,202.8525,0,127.4583,116.1884,93.1649,107.4894,419.515,94.9846,0,0,0,0,137.0346
2006-12-02,331.7747,147.9607,155.0242,135.2115,96.9337,107.4975,0,103.7887,115.5079,145.0479,111.9235,0,0,108.3961,131.2567,97.4719,186.805,190.8406,0,134.8757,74.8886,144.4437,0,174.5179,0,0,136.7874,158.9287,138.7373,133.8486,202.8525,0,127.4583,116.1884,93.1649,107.4894,419.515,94.9846,0,0,0,0,137.0346
2006-12-03,331.7747,147.9607,155.0242,135.2115,96.9337,107.4975,0,103.7887,115.5079,145.0479,111.9235,0,0,108.3961,131.2567,97.4719,186.805,190.8406,0,134.8757,74.8886,144.4437,0,174.5179,0,0,136.7874,158.9287,138.7373,133.8486,202.8525,0,127.4583,116.1884,93.1649,107.4894,419.515,94.9846,0,0,0,0,137.0346
2006-12-04,332.2097,147.6858,155.2852,135.3357,96.8156,107.5271,0,103.7696,115.7157,145.0179,111.875,0,0,108.3973,131.1768,97.4771,186.8734,190.7653,0,135.037,74.7645,144.6013,0,175.313,0,0,136.5331,159.7992,138.7382,133.5551,202.4461,0,127.4839,115.8768,93.1579,107.7452,419.8095,94.8864,0,0,0,0,136.9548
2006-12-05,332.7762,147.0553,156.2771,135.7216,97.0794,107.6512,0,103.8556,116.4077,144.9099,111.8944,0,0,108.382,130.825,97.5071,187.3326,191.5474,0,135.2978,75.0369,145.083,0,176.6387,0,0,137.3787,159.0488,138.8242,134.0651,202.5288,0,127.4116,115.7201,93.2053,108.2543,421.8762,95.1878,0,0,0,0,138.087
2006-12-06,332.5355,147.3791,156.6288,134.8527,96.8148,107.566,0,103.7927,116.2098,144.712,111.6785,0,0,108.18,130.4866,97.5085,186.408,191.7659,0,134.8354,74.9384,146.342,0,176.8985,0,0,137.4508,158.391,138.8454,134.2799,202.1097,0,127.3389,115.2791,93.2891,107.9598,422.3469,95.1512,0,0,0,0,138.4875
2006-12-07,332.5887,147.9089,156.8871,134.7768,96.7133,107.6286,0,103.7909,116.3491,144.7896,111.6243,0,0,108.1163,130.1416,97.5325,186.2728,192.0482,0,135.011,74.8793,146.7468,0,176.6881,0,0,137.3766,160.0495,138.9531,134.4132,201.7905,0,127.2374,115.427,93.2093,108.2604,427.2102,95.1293,0,0,0,0,139.7385
2006-12-08,332.7718,147.0162,157.1964,134.6889,96.1296,107.6561,0,103.751,116.2444,144.1778,111.0395,0,0,107.5562,129.7168,97.4534,185.2625,192.6063,0,134.6962,74.1315,145.7233,0,177.0584,0,0,136.273,159.7158,138.9653,133.8035,200.0384,0,126.8621,114.5718,92.8462,108.1722,426.3128,94.8487,0,0,0,0,139.0602
2006-12-09,332.7718,147.0162,157.1964,134.6889,96.1296,107.6561,0,103.751,116.2444,144.1778,111.0395,0,0,107.5562,129.7168,97.4534,185.2625,192.6063,0,134.6962,74.1315,145.7233,0,177.0584,0,0,136.273,159.7158,138.9653,133.8035,200.0384,0,126.8621,114.5718,92.8462,108.1722,426.3128,94.8487,0,0,0,0,139.0602
2006-12-10,332.7718,147.0162,157.1964,134.6889,96.1296,107.6561,0,103.751,116.2444,144.1778,111.0395,0,0,107.5562,129.7168,97.4534,185.2625,192.6063,0,134.6962,74.1315,145.7233,0,177.0584,0,0,136.273,159.7158,138.9653,133.8035,200.0384,0,126.8621,114.5718,92.8462,108.1722,426.3128,94.8487,0,0,0,0,139.0602
2006-12-11,332.4183,147.0594,157.4038,134.8594,96.3013,107.5547,0,103.5827,116.6144,144.5043,111.3113,0,0,107.8097,129.8159,97.4421,186.1569,192.2928,0,134.3465,73.8133,144.8371,0,177.3727,0,0,136.6331,159.5677,138.8627,134.033,201.281,0,127.0243,114.6825,93.0257,108.3915,430.0595,94.5524,0,0,0,0,139.713
2006-12-12,333.1181,146.7469,156.3807,134.1174,96.1046,107.2575,0,103.6003,116.7302,144.5059,111.1466,0,0,107.6482,130.2531,97.4483,187.1864,192.7023,0,134.4171,73.6043,145.3425,0,176.8174,0,0,136.2488,159.7902,138.8187,134.3043,201.2365,0,127.2135,115.1824,93.0124,109.0734,427.5262,94.5305,0,0,0,0,140.1525
2006-12-13,332.9509,146.9395,156.761,134.0189,95.7179,107.1628,0,103.6258,116.6039,144.254,110.8977,0,0,107.3729,130.2195,97.4708,187.4404,192.8146,0,134.6423,73.3214,145.3611,0,177.3874,0,0,135.5787,159.9199,138.9453,134.4545,201.5561,0,126.9327,114.6746,93.1199,109.1817,430.7666,94.4301,0,0,0,0,140.5351
2006-12-14,332.7816,146.4961,156.7553,133.8512,95.1382,107.3838,0,103.6917,116.8532,144.7466,110.4294,0,0,106.9514,129.9939,97.4695,186.9033,192.8848,0,134.957,73.1648,145.6526,0,178.0734,0,0,135.033,159.7254,139.0313,134.5581,201.4345,0,126.6341,114.0455,93.1733,109.3212,430.9434,94.3185,0,0,0,0,140.9361
2006-12-15,332.8284,146.2024,156.9248,133.5915,94.5498,107.5525,0,103.53,117.4256,143.9876,109.7797,0,0,106.3023,129.4102,97.4419,185.4065,192.6147,0,134.9024,72.9406,145.2689,0,178.3247,0,0,134.2242,159.6699,139.2913,134.6061,199.4819,0,126.4229,113.574,93.0032,109.3212,430.1817,94.2128,0,0,0,0,140.2231
2006-12-16,332.8284,146.2024,156.9248,133.5915,94.5498,107.5525,0,103.53,117.4256,143.9876,109.7797,0,0,106.3023,129.4102,97.4419,185.4065,192.6147,0,134.9024,72.9406,145.2689,0,178.3247,0,0,134.2242,159.6699,139.2913,134.6061,199.4819,0,126.4229,113.574,93.0032,109.3212,430.1817,94.2128,0,0,0,0,140.2231
2006-12-17,332.8284,146.2024,156.9248,133.5915,94.5498,107.5525,0,103.53,117.4256,143.9876,109.7797,0,0,106.3023,129.4102,97.4419,185.4065,192.6147,0,134.9024,72.9406,145.2689,0,178.3247,0,0,134.2242,159.6699,139.2913,134.6061,199.4819,0,126.4229,113.574,93.0032,109.3212,430.1817,94.2128,0,0,0,0,140.2231
2006-12-18,333.0389,145.8339,156.7438,133.6208,94.3063,107.4411,0,103.6476,117.707,143.5412,109.7387,0,0,106.2633,128.9393,97.4344,185.3208,192.5796,0,134.7619,72.847,144.6138,0,177.5813,0,0,134.2461,159.8231,139.159,134.7383,198.781,0,126.4073,113.3857,92.6897,107.0171,428.1663,94.1593,0,0,0,0,139.7003
2006-12-19,332.9767,146.8129,155.8821,133.9973,95.1647,107.2524,0,103.5959,117.7503,145.2967,110.7934,0,0,107.281,130.3579,97.3931,186.7771,191.4704,0,134.7246,73.0066,143.8949,0,177.0202,0,0,135.5478,161.0195,139.2656,133.6599,199.9457,0,126.8238,114.9767,93.0254,107.5346,428.4598,93.7293,0,0,0,0,139.9807
2006-12-20,333.7838,147.0808,156.2091,134.6919,94.7234,107.1375,0,103.6781,118.779,145.9847,110.5051,0,0,107.0143,130.0991,97.3981,187.2057,192.2148,0,134.8503,72.6665,144.8423,0,177.4734,0,0,135.074,161.4048,139.3631,134.5738,200.3793,0,126.7599,114.648,93.1452,105.5501,430.165,94.0871,0,0,0,0,142.0317
2006-12-21,334.0083,146.7496,156.2542,134.0444,94.8124,106.6329,0,103.6338,119.0034,145.0503,110.4245,0,0,106.9425,129.9198,97.3955,187.4888,192.5823,0,135.1972,72.7083,144.6065,0,176.9339,0,0,135.0093,161.2337,139.4343,134.7677,199.5959,0,126.7749,115.2425,93.017,105.4058,430.2489,94.2562,0,0,0,0,140.0388
2006-12-22,333.7732,146.587,156.969,133.576,94.4825,106.3729,0,103.588,119.0015,144.4151,110.0917,0,0,106.6108,129.681,97.3491,185.4739,192.8443,0,135.3593,72.3526,144.4345,0,176.9456,0,0,134.0743,162.361,139.4534,134.8199,198.3556,0,126.7819,114.3598,92.9618,106.3466,430.4576,94.2258,0,0,0,0,139.7603
2006-12-23,333.7732,146.587,156.969,133.576,94.4825,106.3729,0,103.588,119.0015,144.4151,110.0917,0,0,106.6108,129.681,97.3491,185.4739,192.8443,0,135.3593,72.3526,144.4345,0,176.9456,0,0,134.0743,162.361,139.4534,134.8199,198.3556,0,126.7819,114.3598,92.9618,106.3466,430.4576,94.2258,0,0,0,0,139.7603
2006-12-24,333.7732,146.587,156.969,133.576,94.4825,106.3729,0,103.588,119.0015,144.4151,110.0917,0,0,106.6108,129.681,97.3491,185.4739,192.8443,0,135.3593,72.3526,144.4345,0,176.9456,0,0,134.0743,162.361,139.4534,134.8199,198.3556,0,126.7819,114.3598,92.9618,106.3466,430.4576,94.2258,0,0,0,0,139.7603
2006-12-25,333.8115,146.8172,157.007,134.0683,95.0384,106.3739,0,103.5396,119.0156,144.2864,109.9691,0,0,106.7017,130.8476,97.3165,185.2535,192.831,0,135.3816,72.4305,144.3943,0,176.6562,0,0,134.3353,162.0971,139.4506,134.8331,198.8983,0,126.4977,114.6242,92.9606,105.7333,432.0284,94.0595,0,0,0,0,139.7009
2006-12-26,331.7618,146.411,157.3967,133.2657,94.389,105.9558,0,103.5454,119.2572,143.5659,109.8816,0,0,106.4025,129.4219,97.3389,185.2244,193.2006,0,135.7379,72.174,144.1995,0,176.6774,0,0,133.7439,162.3433,139.4478,134.8041,198.4456,0,126.3845,113.8496,92.9717,106.7897,431.2389,93.937,0,0,0,0,139.252
2006-12-27,331.3146,146.7164,157.4189,133.18,94.2077,105.62,0,103.5236,119.2856,144.6462,110.125,0,0,106.6561,129.6339,97.3598,186.8141,193.7003,0,136.1723,72.4465,144.1049,0,176.4115,0,0,133.3062,162.868,139.4666,135.048,197.7584,0,126.4058,113.9079,93.2613,107.1077,431.9525,93.7947,0,0,0,0,138.7607
2006-12-28,331.6767,147.6398,157.9668,133.2895,94.5744,105.6703,0,103.5025,118.4738,145.5163,110.4201,0,0,106.9747,130.1642,97.3971,187.9773,194.0733,0,136.286,72.3418,144.2214,0,176.7347,0,0,133.4962,163.6249,139.4854,135.3193,198.7543,0,126.5087,114.1272,93.376,108.2284,435.5246,93.8938,0,0,0,0,140.3266
2006-12-29,332.9071,147.5707,157.9986,132.7349,94.5781,106.1575,0,103.6657,118.5925,145.7584,110.6247,0,0,107.1549,129.7132,97.3128,188.4602,194.7708,0,136.3393,72.2009,144.2163,0,177.8239,0,0,134.0804,163.1986,139.5215,135.513,198.9977,0,126.7125,114.6564,93.3933,108.5981,435.2744,94.0682,0,0,0,0,140.807
2006-12-30,332.9071,147.5707,157.9986,132.7349,94.5781,106.1575,0,103.6657,118.5925,145.7584,110.6247,0,0,107.1549,129.7132,97.3128,188.4602,194.7708,0,136.3393,72.2009,144.2163,0,177.8239,0,0,134.0804,163.1986,139.5215,135.513,198.9977,0,126.7125,114.6564,93.3933,108.5981,435.2744,94.0682,0,0,0,0,140.807
2006-12-31,332.9071,147.5707,157.9986,132.7349,94.5781,106.1575,0,103.6657,118.5925,145.7584,110.6247,0,0,107.1549,129.7132,97.3128,188.4602,194.7708,0,136.3393,72.2009,144.2163,0,177.8239,0,0,134.0804,163.1986,139.5215,135.513,198.9977,0,126.7125,114.6564,93.3933,108.5981,435.2744,94.0682,0,0,0,0,140.807
2007-01-01,333.1629,147.5577,158.0378,132.809,94.6361,106.1582,0,103.4919,118.6053,145.9732,110.6771,0,0,107.2214,129.8521,97.3136,188.6379,194.8002,0,136.3657,72.2179,144.2113,0,177.9324,0,0,134.4582,163.3987,139.5183,135.5134,199.2279,0,126.7095,114.4964,93.4166,108.5983,435.5055,94.0591,0,0,0,0,140.4616
2007-01-02,333.4026,149.0616,158.4694,132.6667,95.1551,106.1477,0,103.6153,119.1544,147.2473,111.4421,0,0,107.946,130.8266,97.2884,189.8033,195.0466,0,136.4947,72.3322,144.8376,0,178.4475,0,0,135.4422,164.318,139.6726,135.4976,200.9481,0,126.7841,115.6125,93.55,108.709,438.6556,94.592,0,0,0,0,142.6442
2007-01-03,333.0969,148.0751,157.8933,132.0606,93.8807,105.0047,0,103.5942,120.0687,145.5935,110.3929,0,0,106.8994,129.2684,97.1947,187.7197,195.337,0,136.127,71.8111,144.755,0,178.2437,0,0,133.452,163.7525,139.6827,135.9015,198.9079,0,126.7834,114.3391,93.3478,108.2201,438.7719,94.5702,0,0,0,0,141.7459
2007-01-04,331.7662,147.2008,157.5865,131.3483,93.572,104.4251,0,103.5677,119.8897,143.8311,109.8513,0,0,106.3647,128.8772,97.1599,185.5859,194.9321,0,136.3757,72.0086,143.9657,0,176.5446,0,0,132.3762,162.0731,139.6665,135.5571,194.9907,0,126.7773,113.046,93.1042,107.3121,435.0791,94.1909,0,0,0,0,138.8523
2007-01-05,331.1985,146.0457,157.0237,131.5105,93.2277,104.2778,0,103.5573,118.9237,142.8829,109.0708,0,0,105.6028,127.9027,97.1314,183.6033,194.8309,0,136.3728,72.3046,143.5067,0,175.5889,0,0,131.4765,159.1406,139.6416,135.9928,193.845,0,126.4254,112.4517,93.176,107.4801,427.8225,93.9527,0,0,0,0,136.5224
2007-01-06,331.1985,146.0457,157.0237,131.5105,93.2277,104.2778,0,103.5573,118.9237,142.8829,109.0708,0,0,105.6028,127.9027,97.1314,183.6033,194.8309,0,136.3728,72.3046,143.5067,0,175.5889,0,0,131.4765,159.1406,139.6416,135.9928,193.845,0,126.4254,112.4517,93.176,107.4801,427.8225,93.9527,0,0,0,0,136.5224
2007-01-07,331.1985,146.0457,157.0237,131.5105,93.2277,104.2778,0,103.5573,118.9237,142.8829,109.0708,0,0,105.6028,127.9027,97.1314,183.6033,194.8309,0,136.3728,72.3046,143.5067,0,175.5889,0,0,131.4765,159.1406,139.6416,135.9928,193.845,0,126.4254,112.4517,93.176,107.4801,427.8225,93.9527,0,0,0,0,136.5224
2007-01-08,330.8993,146.2762,157.1431,131.5834,93.3218,104.0231,0,103.4097,118.9369,143.217,109.2667,0,0,105.7832,128.4463,97.0813,185.1532,194.8622,0,136.3882,72.4316,142.8904,0,175.3046,0,0,131.6838,159.7815,139.6822,135.985,194.9987,0,126.431,112.1707,93.2721,107.7028,429.1629,93.7615,0,0,0,0,135.995
2007-01-09,330.7059,146.0572,157.3425,131.4884,92.9266,104.2158,0,103.5044,118.8329,142.8038,109.1078,0,0,105.6385,128.5788,97.0496,183.311,194.0066,0,136.1351,72.0295,142.8251,0,174.7226,0,0,131.7634,160.0975,139.6133,136.4513,193.4571,0,125.9661,111.7204,93.2224,107.0885,426.7381,93.694,0,0,0,0,134.5207
2007-01-10,330.9422,145.4824,157.4176,131.4271,92.4529,104.14,0,103.4703,118.3142,141.932,108.5012,0,0,105.0554,128.1346,97.0308,181.8004,193.244,0,135.5914,71.8055,142.943,0,174.9386,0,0,129.8664,159.4851,139.6101,135.7738,192.5851,0,125.6221,111.0059,93.1426,107.0022,428.5355,93.4952,0,0,0,0,134.5374
2007-01-11,331.0713,146.3312,157.7506,131.3994,92.3526,105.2859,0,103.6155,119.5012,141.3129,108.2246,0,0,104.7972,128.9045,97.0319,182.78,192.4655,0,135.5446,71.2618,142.7564,0,175.2943,0,0,129.1911,160.5672,139.7164,135.4733,192.653,0,125.3895,110.5556,92.7435,107.1782,431.7301,93.4396,0,0,0,0,135.6553
2007-01-12,331.0393,146.7306,158.0175,132.2371,92.2969,104.793,0,103.5646,119.8798,141.2616,108.3762,0,0,104.9207,129.7275,97.0056,184.2126,191.6935,0,136.0373,71.2784,142.5855,0,175.1139,0,0,129.7888,160.3725,139.7132,135.4717,192.8945,0,125.4137,111.6871,92.7966,107.2381,433.5019,93.4667,0,0,0,0,136.3632
2007-01-13,331.0393,146.7306,158.0175,132.2371,92.2969,104.793,0,103.5646,119.8798,141.2616,108.3762,0,0,104.9207,129.7275,97.0056,184.2126,191.6935,0,136.0373,71.2784,142.5855,0,175.1139,0,0,129.7888,160.3725,139.7132,135.4717,192.8945,0,125.4137,111.6871,92.7966,107.2381,433.5019,93.4667,0,0,0,0,136.3632
2007-01-14,331.0393,146.7306,158.0175,132.2371,92.2969,104.793,0,103.5646,119.8798,141.2616,108.3762,0,0,104.9207,129.7275,97.0056,184.2126,191.6935,0,136.0373,71.2784,142.5855,0,175.1139,0,0,129.7888,160.3725,139.7132,135.4717,192.8945,0,125.4137,111.6871,92.7966,107.2381,433.5019,93.4667,0,0,0,0,136.3632
2007-01-15,330.9749,146.8303,158.0102,132.2767,92.2486,104.6155,0,103.6048,119.9077,141.4417,108.4697,0,0,105.0036,130.1792,97.0117,184.5623,192.5623,0,136.5085,71.2417,142.8021,0,175.82,0,0,130.0477,161.1761,139.7557,135.8824,193.2655,0,125.5253,111.7579,92.8859,107.1785,435.5656,93.4566,0,0,0,0,136.6081
2007-01-16,331.1362,146.5366,158.1877,131.4949,92.3259,104.125,0,103.6352,119.6663,141.0835,108.332,0,0,104.8835,130.0278,96.9706,183.339,193.2897,0,136.5373,71.1047,143.2488,0,175.2934,0,0,129.7035,161.3993,139.7964,136.2354,191.9607,0,125.5202,111.7331,93.0238,107.37,433.1165,93.3982,0,0,0,0,136.3164
2007-01-17,331.2653,147.2733,158.662,131.7697,92.4256,104.2124,0,103.7734,119.5369,141.2752,108.5593,0,0,105.0963,130.6852,96.9333,184.1276,192.5746,0,136.8306,71.1211,143.0464,0,176.2581,0,0,129.7906,160.8326,139.8371,135.8915,192.5588,0,125.5624,111.6987,93.1074,107.7489,435.4997,93.3369,0,0,0,0,137.7231
2007-01-18,330.9556,147.635,158.6242,131.6408,92.2292,104.348,0,103.8529,119.4827,141.4609,108.5739,0,0,105.1225,130.7128,96.8492,185.1801,192.983,0,136.4174,70.6975,143.0809,0,176.1473,0,0,129.3656,161.2645,139.8778,136.0396,194.3746,0,125.7563,111.347,93.1307,109.84,437.7693,93.3183,0,0,0,0,138.0846
2007-01-19,330.543,147.8845,159.0182,131.9838,92.3215,104.5034,0,103.8087,119.204,141.6869,108.6926,0,0,105.246,130.913,96.8895,185.2846,193.5007,0,136.6137,70.6902,143.1386,0,176.768,0,0,129.8926,161.5572,139.8088,135.7431,194.6926,0,125.6575,111.6587,93.0752,109.3566,439.1489,93.2486,0,0,0,0,137.9917
2007-01-20,330.543,147.8845,159.0182,131.9838,92.3215,104.5034,0,103.8087,119.204,141.6869,108.6926,0,0,105.246,130.913,96.8895,185.2846,193.5007,0,136.6137,70.6902,143.1386,0,176.768,0,0,129.8926,161.5572,139.8088,135.7431,194.6926,0,125.6575,111.6587,93.0752,109.3566,439.1489,93.2486,0,0,0,0,137.9917
2007-01-21,330.543,147.8845,159.0182,131.9838,92.3215,104.5034,0,103.8087,119.204,141.6869,108.6926,0,0,105.246,130.913,96.8895,185.2846,193.5007,0,136.6137,70.6902,143.1386,0,176.768,0,0,129.8926,161.5572,139.8088,135.7431,194.6926,0,125.6575,111.6587,93.0752,109.3566,439.1489,93.2486,0,0,0,0,137.9917
2007-01-22,329.4595,147.6095,158.6374,131.272,92.1993,104.7369,0,103.7959,118.5429,140.968,108.5544,0,0,105.1098,130.974,97.0018,184.9416,193.2725,0,136.8842,70.4852,142.5563,0,176.2423,0,0,129.5111,162.2447,139.7267,135.3602,194.3432,0,125.6227,111.1873,93.0439,109.7436,439.8204,92.9186,0,0,0,0,138.1897
2007-01-23,329.2901,148.3835,158.9468,130.8331,92.8122,104.6478,0,103.7177,118.305,140.8386,109.1687,0,0,105.6878,131.5322,96.9596,184.1845,193.2572,0,136.7324,70.5359,142.5148,0,175.7138,0,0,130.6426,162.9787,139.6797,135.6421,193.9689,0,125.9248,112.4294,93.2549,109.373,440.6094,92.8352,0,0,0,0,138.5096
2007-01-24,329.4526,146.4404,159.3163,130.7612,92.1397,104.7937,0,103.756,118.0278,140.109,108.584,0,0,105.1538,130.4194,96.9173,183.8087,193.4762,0,136.6204,70.8261,143.1554,0,175.8192,0,0,131.604,161.715,139.5584,135.8578,193.1628,0,125.7668,111.822,93.1688,109.3423,439.7215,93.2244,0,0,0,0,137.9034
2007-01-25,329.19,145.5842,158.9637,131.1444,92.5285,104.7669,0,103.771,118.257,139.7108,108.8013,0,0,105.3586,130.6727,96.8692,182.237,192.9917,0,136.772,70.8423,143.1627,0,175.0972,0,0,132.5318,162.6121,139.3809,135.5747,191.1806,0,125.6087,111.9797,93.1982,112.8694,436.2615,93.0925,0,0,0,0,136.2891
