,Strategy,
2012-08-29 00:00:00,-0.000925703,
2012-08-30 00:00:00,0.000646149,
2012-08-31 00:00:00,-0.002686772,
2012-09-03 00:00:00,-0.002302654,
2012-09-04 00:00:00,0.000897771,
2012-09-05 00:00:00,-0.003285814,
2012-09-06 00:00:00,0.001810116,
2012-09-07 00:00:00,0.000300337,
2012-09-10 00:00:00,0.001086651,
2012-09-11 00:00:00,-0.000803675,
2012-09-12 00:00:00,-0.000576456,
2012-09-13 00:00:00,-0.000142862,
2012-09-14 00:00:00,0.008622497,
2012-09-17 00:00:00,-0.002665141,
2012-09-18 00:00:00,-0.003354459,
2012-09-19 00:00:00,-0.000879476,
2012-09-20 00:00:00,-0.002652967,
2012-09-21 00:00:00,0.002867462,
2012-09-24 00:00:00,-0.005489692,
2012-09-25 00:00:00,0.004810376,
2012-09-26 00:00:00,-0.006552329,
2012-09-27 00:00:00,0.005647214,
2012-09-28 00:00:00,0.001240407,
2012-10-01 00:00:00,-0.000920752,
2012-10-02 00:00:00,0.001839421,
2012-10-03 00:00:00,-0.006763889,
2012-10-04 00:00:00,0.001208799,
2012-10-05 00:00:00,0.004636975,
2012-10-08 00:00:00,-0.003485072,
2012-10-09 00:00:00,0.001909201,
2012-10-10 00:00:00,4.4287E-05,
2012-10-11 00:00:00,0.001409514,
2012-10-12 00:00:00,-0.00272379,
2012-10-15 00:00:00,0.000598295,
2012-10-16 00:00:00,-0.003863812,
2012-10-17 00:00:00,0.004851435,
2012-10-18 00:00:00,0.001344425,
2012-10-19 00:00:00,-0.001292555,
2012-10-22 00:00:00,0.001001838,
2012-10-23 00:00:00,-0.001318698,
2012-10-24 00:00:00,0.00178326,
2012-10-25 00:00:00,0.001977631,
2012-10-26 00:00:00,-0.003437598,
2012-10-29 00:00:00,0.002548858,
2012-10-30 00:00:00,0.000489285,
2012-10-31 00:00:00,0.00379585,
2012-11-01 00:00:00,0.007050375,
2012-11-02 00:00:00,0.001130303,
2012-11-05 00:00:00,-0.001695669,
2012-11-06 00:00:00,0.001957448,
2012-11-07 00:00:00,-0.002901523,
2012-11-08 00:00:00,-0.000849559,
2012-11-09 00:00:00,-0.001379207,
2012-11-12 00:00:00,0.0014641,
2012-11-13 00:00:00,-0.00179813,
2012-11-14 00:00:00,-0.001713438,
2012-11-15 00:00:00,-0.001941585,
2012-11-16 00:00:00,0.000769957,
2012-11-19 00:00:00,0.003855481,
2012-11-20 00:00:00,0.003098168,
2012-11-21 00:00:00,0.003469136,
2012-11-22 00:00:00,0.002844964,
2012-11-23 00:00:00,0.001522283,
2012-11-26 00:00:00,-0.001515664,
2012-11-27 00:00:00,-0.001903611,
2012-11-28 00:00:00,-0.000833819,
2012-11-29 00:00:00,0.000438916,
2012-11-30 00:00:00,0.00237417,
2012-12-03 00:00:00,0.001936849,
2012-12-04 00:00:00,0.002049242,
2012-12-05 00:00:00,0.002247807,
2012-12-06 00:00:00,0.00672498,
2012-12-07 00:00:00,-0.00125775,
2012-12-10 00:00:00,2.68367E-05,
2012-12-11 00:00:00,0.004037321,
2012-12-12 00:00:00,0.004630617,
2012-12-13 00:00:00,0.002615641,
2012-12-14 00:00:00,-0.003216951,
2012-12-17 00:00:00,0.003277951,
2012-12-18 00:00:00,-0.000750714,
2012-12-19 00:00:00,0.001652331,
2012-12-20 00:00:00,-0.003678059,
2012-12-21 00:00:00,-0.001584011,
2012-12-24 00:00:00,0.000747611,
2012-12-25 00:00:00,0.001278327,
2012-12-26 00:00:00,0.003152889,
2012-12-27 00:00:00,0.001693627,
2012-12-28 00:00:00,-0.000731064,
2012-12-31 00:00:00,0.000265966,
2013-01-01 00:00:00,0.004312836,
2013-01-02 00:00:00,0.002593961,
2013-01-03 00:00:00,0.003151027,
2013-01-04 00:00:00,0.00572616,
2013-01-07 00:00:00,-0.000774344,
2013-01-08 00:00:00,-0.001297766,
2013-01-09 00:00:00,0.005131106,
2013-01-10 00:00:00,0.002427211,
2013-01-11 00:00:00,0.008402002,
2013-01-14 00:00:00,0.003769516,
2013-01-15 00:00:00,-0.00377828,
2013-01-16 00:00:00,-0.003752087,
2013-01-17 00:00:00,0.00611897,
2013-01-18 00:00:00,-0.000887136,
2013-01-21 00:00:00,1.91281E-05,
2013-01-22 00:00:00,-0.003662377,
2013-01-23 00:00:00,0.001022988,
2013-01-24 00:00:00,0.007132474,
2013-01-25 00:00:00,0.00547021,
2013-01-28 00:00:00,-0.00398405,
2013-01-29 00:00:00,-0.001862428,
2013-01-30 00:00:00,0.002839957,
2013-01-31 00:00:00,0.003491793,
2013-02-01 00:00:00,-0.00335769,
2013-02-04 00:00:00,-0.003220829,
2013-02-05 00:00:00,0.001687693,
2013-02-06 00:00:00,0.001523393,
2013-02-07 00:00:00,0.00238528,
2013-02-08 00:00:00,0.002048878,
2013-02-11 00:00:00,0.003817206,
2013-02-12 00:00:00,-0.002415721,
2013-02-13 00:00:00,-0.008735943,
2013-02-14 00:00:00,-0.001873189,
2013-02-15 00:00:00,0.002336316,
2013-02-18 00:00:00,0.000956603,
2013-02-19 00:00:00,-0.004598411,
2013-02-20 00:00:00,-0.005291628,
2013-02-21 00:00:00,0.003249669,
2013-02-22 00:00:00,0.000473813,
2013-02-25 00:00:00,-0.002483878,
2013-02-26 00:00:00,-0.001639236,
2013-02-27 00:00:00,-0.001495022,
2013-02-28 00:00:00,0.002243736,
2013-03-01 00:00:00,-0.004409547,
2013-03-04 00:00:00,0.009868141,
2013-03-05 00:00:00,-0.003091378,
2013-03-06 00:00:00,-0.000964785,
2013-03-07 00:00:00,0.000183846,
2013-03-08 00:00:00,0.003988474,
2013-03-11 00:00:00,-0.002518347,
2013-03-12 00:00:00,-0.005413527,
2013-03-13 00:00:00,0.006072422,
2013-03-14 00:00:00,-0.00283766,
2013-03-15 00:00:00,-0.003155904,
2013-03-18 00:00:00,0.001129071,
2013-03-19 00:00:00,-0.00219964,
2013-03-20 00:00:00,-0.000745863,
2013-03-21 00:00:00,-0.001083631,
2013-03-22 00:00:00,0.002039304,
2013-03-25 00:00:00,-0.003047038,
2013-03-26 00:00:00,-0.001659594,
2013-03-27 00:00:00,0.000223239,
2013-03-28 00:00:00,0.000698362,
2013-03-29 00:00:00,0.000613908,
2013-04-01 00:00:00,0.000589546,
2013-04-02 00:00:00,-0.002600131,
2013-04-03 00:00:00,-0.001520234,
2013-04-04 00:00:00,0.017200716,
2013-04-05 00:00:00,0.006431253,
2013-04-08 00:00:00,-0.001612931,
2013-04-09 00:00:00,0.000760187,
2013-04-10 00:00:00,-0.003395351,
2013-04-11 00:00:00,-0.000873665,
2013-04-12 00:00:00,0.002212177,
2013-04-15 00:00:00,0.003838122,
2013-04-16 00:00:00,2.8468E-05,
2013-04-17 00:00:00,0.003334216,
2013-04-18 00:00:00,-0.000315383,
2013-04-19 00:00:00,-0.001243035,
2013-04-22 00:00:00,6.17882E-05,
2013-04-23 00:00:00,0.000711772,
2013-04-24 00:00:00,-0.000785894,
2013-04-25 00:00:00,-0.003634333,
2013-04-26 00:00:00,0.005850752,
2013-04-29 00:00:00,1.18369E-05,
2013-04-30 00:00:00,0.005380063,
2013-05-01 00:00:00,0.001666667,
2013-05-02 00:00:00,-0.000566042,
2013-05-03 00:00:00,-0.002226758,
2013-05-06 00:00:00,-0.000626487,
2013-05-07 00:00:00,0.001170721,
2013-05-08 00:00:00,0.003217755,
2013-05-09 00:00:00,0.002393308,
2013-05-10 00:00:00,0.002480068,
2013-05-13 00:00:00,0.000331561,
2013-05-14 00:00:00,0.003829169,
2013-05-15 00:00:00,-0.001641363,
2013-05-16 00:00:00,0.000370257,
2013-05-17 00:00:00,0.002442316,
2013-05-20 00:00:00,0.000867457,
2013-05-21 00:00:00,-0.000833876,
2013-05-22 00:00:00,-0.004331641,
2013-05-23 00:00:00,0.009482971,
2013-05-24 00:00:00,0.00073034,
2013-05-27 00:00:00,0.000232153,
2013-05-28 00:00:00,0.001963624,
2013-05-29 00:00:00,0.000829084,
2013-05-30 00:00:00,-0.003578475,
2013-05-31 00:00:00,0.004627803,
2013-06-03 00:00:00,0.003254378,
2013-06-04 00:00:00,-0.000797746,
2013-06-05 00:00:00,0.003503003,
2013-06-06 00:00:00,-0.000871474,
2013-06-07 00:00:00,0.000125829,
2013-06-10 00:00:00,0.001224509,
2013-06-11 00:00:00,-0.005579175,
2013-06-12 00:00:00,0.005686267,
2013-06-13 00:00:00,0.002742177,
2013-06-14 00:00:00,0.005668054,
2013-06-17 00:00:00,0.000232231,
2013-06-18 00:00:00,-0.003978426,
2013-06-19 00:00:00,0.002060635,
2013-06-20 00:00:00,-0.012808721,
2013-06-21 00:00:00,0.000965353,
2013-06-24 00:00:00,-0.002842583,
2013-06-25 00:00:00,0.001927308,
2013-06-26 00:00:00,0.002280561,
2013-06-27 00:00:00,0.005458326,
2013-06-28 00:00:00,0.000195975,
2013-07-01 00:00:00,0.0020535,
2013-07-02 00:00:00,0.001443564,
2013-07-03 00:00:00,0.001032372,
2013-07-04 00:00:00,0.001061508,
2013-07-05 00:00:00,-0.003896192,
2013-07-08 00:00:00,0.004306075,
2013-07-09 00:00:00,0.001359221,
2013-07-10 00:00:00,-0.000314152,
2013-07-11 00:00:00,-0.000655591,
2013-07-12 00:00:00,0.002794354,
2013-07-15 00:00:00,0.000155482,
2013-07-16 00:00:00,-0.001946128,
2013-07-17 00:00:00,0.00280374,
2013-07-18 00:00:00,0.002346059,
2013-07-19 00:00:00,0.002637265,
2013-07-22 00:00:00,0.000331403,
2013-07-23 00:00:00,0.000318574,
2013-07-24 00:00:00,0.002234684,
2013-07-25 00:00:00,0.001746269,
2013-07-26 00:00:00,-0.006457373,
2013-07-29 00:00:00,-0.001276194,
2013-07-30 00:00:00,-0.000864813,
2013-07-31 00:00:00,-0.001475382,
2013-08-01 00:00:00,0.00245889,
2013-08-02 00:00:00,-0.00137815,
2013-08-05 00:00:00,-0.001501153,
2013-08-06 00:00:00,0.001459592,
2013-08-07 00:00:00,6.80308E-05,
2013-08-08 00:00:00,0.00316201,
2013-08-09 00:00:00,0.004742751,
2013-08-12 00:00:00,0.000594056,
2013-08-13 00:00:00,0.001760726,
2013-08-14 00:00:00,0.003255584,
2013-08-15 00:00:00,-0.000500037,
2013-08-16 00:00:00,-0.0012441,
2013-08-19 00:00:00,0.001704985,
2013-08-20 00:00:00,-0.009807321,
2013-08-21 00:00:00,-0.003955423,
2013-08-22 00:00:00,0.000959855,
2013-08-23 00:00:00,-0.001271446,
2013-08-26 00:00:00,0.003159387,
2013-08-27 00:00:00,-0.006890687,
2013-08-28 00:00:00,0.001349353,
2013-08-29 00:00:00,0.001215131,
2013-08-30 00:00:00,-0.001846069,
2013-09-02 00:00:00,0.00789614,
2013-09-03 00:00:00,0.001252285,
2013-09-04 00:00:00,0.000685659,
2013-09-05 00:00:00,-0.002221698,
2013-09-06 00:00:00,-0.002514085,
2013-09-09 00:00:00,0.00428201,
2013-09-10 00:00:00,0.001704721,
2013-09-11 00:00:00,-0.00027957,
2013-09-12 00:00:00,-0.000786786,
2013-09-13 00:00:00,-0.000964034,
2013-09-16 00:00:00,0.001925873,
2013-09-17 00:00:00,0.001511304,
2013-09-18 00:00:00,-0.000778493,
2013-09-19 00:00:00,0.006929505,
2013-09-20 00:00:00,-0.00247178,
2013-09-23 00:00:00,-0.002347218,
2013-09-24 00:00:00,-1.64721E-05,
2013-09-25 00:00:00,-0.000168747,
2013-09-26 00:00:00,0.001618623,
2013-09-27 00:00:00,-0.001085954,
2013-09-30 00:00:00,-0.001642547,
2013-10-01 00:00:00,0.001497303,
2013-10-02 00:00:00,-0.001606824,
2013-10-03 00:00:00,0.003557838,
2013-10-04 00:00:00,-0.001312719,
2013-10-07 00:00:00,-0.001534627,
2013-10-08 00:00:00,0.000756219,
2013-10-09 00:00:00,-0.001441243,
2013-10-10 00:00:00,-0.00039382,
2013-10-11 00:00:00,0.003543447,
2013-10-14 00:00:00,0.000322762,
2013-10-15 00:00:00,-0.001039647,
2013-10-16 00:00:00,0.00056765,
2013-10-17 00:00:00,0.001668401,
2013-10-18 00:00:00,0.001093612,
2013-10-21 00:00:00,-0.000306497,
2013-10-22 00:00:00,0.002389982,
2013-10-23 00:00:00,-0.006740219,
2013-10-24 00:00:00,0.000897314,
2013-10-25 00:00:00,-0.000311948,
2013-10-28 00:00:00,0.000831974,
2013-10-29 00:00:00,0.000903605,
2013-10-30 00:00:00,-0.000651483,
2013-10-31 00:00:00,-0.001706528,
2013-11-01 00:00:00,-0.000472938,
2013-11-04 00:00:00,0.001437505,
2013-11-05 00:00:00,-0.000602817,
2013-11-06 00:00:00,0.004655083,
2013-11-07 00:00:00,-0.003919191,
2013-11-08 00:00:00,-0.005372055,
2013-11-11 00:00:00,0.001611814,
2013-11-12 00:00:00,-0.002733813,
2013-11-13 00:00:00,-0.000833978,
2013-11-14 00:00:00,0.002669678,
2013-11-15 00:00:00,0.004203805,
2013-11-18 00:00:00,0.00069851,
2013-11-19 00:00:00,-0.001633679,
2013-11-20 00:00:00,0.001565293,
2013-11-21 00:00:00,-0.000792998,
2013-11-22 00:00:00,-0.003847531,
2013-11-25 00:00:00,0.002008966,
2013-11-26 00:00:00,-0.002276045,
2013-11-27 00:00:00,-0.000776814,
2013-11-28 00:00:00,-0.000742151,
2013-11-29 00:00:00,0.000932686,
2013-12-02 00:00:00,0.00265303,
2013-12-03 00:00:00,-0.00012579,
2013-12-04 00:00:00,-0.004714411,
2013-12-05 00:00:00,-0.003540745,
2013-12-06 00:00:00,0.006135741,
2013-12-09 00:00:00,0.001437504,
2013-12-10 00:00:00,0.00089907,
2013-12-11 00:00:00,-0.005631404,
2013-12-12 00:00:00,0.000958869,
2013-12-13 00:00:00,0.001760548,
2013-12-16 00:00:00,-0.000594343,
2013-12-17 00:00:00,-0.003180415,
2013-12-18 00:00:00,-0.000737653,
2013-12-19 00:00:00,0.003299356,
2013-12-20 00:00:00,0.001164151,
2013-12-23 00:00:00,0.001325054,
2013-12-24 00:00:00,0.001189031,
2013-12-25 00:00:00,-0.001423846,
2013-12-26 00:00:00,-0.001273533,
2013-12-27 00:00:00,-0.001120585,
2013-12-30 00:00:00,0.000331898,
2013-12-31 00:00:00,0.002712163,
2014-01-01 00:00:00,0.00170154,
2014-01-02 00:00:00,0.003711865,
2014-01-03 00:00:00,0.006588929,
2014-01-06 00:00:00,-0.001721327,
2014-01-07 00:00:00,0.001308355,
2014-01-08 00:00:00,0.003412395,
2014-01-09 00:00:00,-0.0056341,
2014-01-10 00:00:00,-0.002454018,
2014-01-13 00:00:00,0.007949208,
2014-01-14 00:00:00,-0.001618353,
2014-01-15 00:00:00,0.003505695,
2014-01-16 00:00:00,-0.005542492,
2014-01-17 00:00:00,-0.001838138,
2014-01-20 00:00:00,-3.42976E-05,
2014-01-21 00:00:00,0.00401728,
2014-01-22 00:00:00,-0.001359921,
2014-01-23 00:00:00,-0.008131374,
2014-01-24 00:00:00,-0.005620134,
2014-01-27 00:00:00,0.000597135,
2014-01-28 00:00:00,-0.000729872,
2014-01-29 00:00:00,-0.000676659,
2014-01-30 00:00:00,-0.001738111,
2014-01-31 00:00:00,-0.00239752,
2014-02-03 00:00:00,0.005048473,
2014-02-04 00:00:00,0.000476871,
2014-02-05 00:00:00,0.002987913,
2014-02-06 00:00:00,0.003167588,
2014-02-07 00:00:00,0.001701576,
2014-02-10 00:00:00,0.001233562,
2014-02-11 00:00:00,0.001564101,
2014-02-12 00:00:00,0.003740432,
2014-02-13 00:00:00,0.000767815,
2014-02-14 00:00:00,-0.000181733,
2014-02-17 00:00:00,0.000524887,
2014-02-18 00:00:00,0.000921883,
2014-02-19 00:00:00,-0.001433112,
2014-02-20 00:00:00,-0.002484875,
2014-02-21 00:00:00,-0.000647643,
2014-02-24 00:00:00,0.004092677,
2014-02-25 00:00:00,-0.000567458,
2014-02-26 00:00:00,-0.001448939,
2014-02-27 00:00:00,0.001428314,
2014-02-28 00:00:00,8.02405E-05,
2014-03-03 00:00:00,-0.003237458,
2014-03-04 00:00:00,0.005698317,
2014-03-05 00:00:00,0.003503439,
2014-03-06 00:00:00,0.005561624,
2014-03-07 00:00:00,-0.004582967,
2014-03-10 00:00:00,-0.000394654,
2014-03-11 00:00:00,0.001635182,
2014-03-12 00:00:00,-0.004722119,
2014-03-13 00:00:00,0.005590407,
2014-03-14 00:00:00,-0.004397121,
2014-03-17 00:00:00,0.003959129,
2014-03-18 00:00:00,0.00103899,
2014-03-19 00:00:00,-0.003641267,
2014-03-20 00:00:00,-0.002625469,
2014-03-21 00:00:00,0.003936507,
2014-03-24 00:00:00,0.00030924,
2014-03-25 00:00:00,0.002992502,
2014-03-26 00:00:00,0.005286094,
2014-03-27 00:00:00,0.007373227,
2014-03-28 00:00:00,0.001620277,
2014-03-31 00:00:00,0.000284385,
2014-04-01 00:00:00,0.00019707,
2014-04-02 00:00:00,-0.00200118,
2014-04-03 00:00:00,0.002843232,
2014-04-04 00:00:00,0.002296348,
2014-04-07 00:00:00,-0.004274166,
2014-04-08 00:00:00,-0.004258298,
2014-04-09 00:00:00,-0.000748028,
2014-04-10 00:00:00,0.001033834,
2014-04-11 00:00:00,-0.001900491,
2014-04-14 00:00:00,0.000427718,
2014-04-15 00:00:00,-0.000314017,
2014-04-16 00:00:00,0.000230899,
2014-04-17 00:00:00,-0.000980934,
2014-04-18 00:00:00,0.001014574,
2014-04-21 00:00:00,2.72619E-06,
2014-04-22 00:00:00,0.002084599,
2014-04-23 00:00:00,-0.003599227,
2014-04-24 00:00:00,-0.001522855,
2014-04-25 00:00:00,0.000756545,
2014-04-28 00:00:00,-0.003100383,
2014-04-29 00:00:00,0.002840114,
2014-04-30 00:00:00,0.000678056,
2014-05-01 00:00:00,0.00312106,
2014-05-02 00:00:00,0.001686195,
2014-05-05 00:00:00,0.001151946,
2014-05-06 00:00:00,0.005365603,
2014-05-07 00:00:00,-0.004116652,
2014-05-08 00:00:00,0.001259876,
2014-05-09 00:00:00,0.000646826,
2014-05-12 00:00:00,0.002259925,
2014-05-13 00:00:00,0.003777234,
2014-05-14 00:00:00,0.000114376,
2014-05-15 00:00:00,-0.003480405,
2014-05-16 00:00:00,0.001988257,
2014-05-19 00:00:00,0.000499785,
2014-05-20 00:00:00,-0.0059772,
2014-05-21 00:00:00,-0.002076549,
2014-05-22 00:00:00,0.002688348,
2014-05-23 00:00:00,0.00074671,
2014-05-26 00:00:00,-0.001175984,
2014-05-27 00:00:00,0.001495098,
2014-05-28 00:00:00,-0.003488186,
2014-05-29 00:00:00,0.000481272,
2014-05-30 00:00:00,-0.000469093,
2014-06-02 00:00:00,-0.000492833,
2014-06-03 00:00:00,-0.003776052,
2014-06-04 00:00:00,-0.000764223,
2014-06-05 00:00:00,0.003501626,
2014-06-06 00:00:00,0.002433863,
2014-06-09 00:00:00,0.003379262,
2014-06-10 00:00:00,0.004855702,
2014-06-11 00:00:00,0.002518364,
2014-06-12 00:00:00,0.008408001,
2014-06-13 00:00:00,-0.00167806,
2014-06-16 00:00:00,-0.001439704,
2014-06-17 00:00:00,-0.000135146,
2014-06-18 00:00:00,-0.002485888,
2014-06-19 00:00:00,-0.004424554,
2014-06-20 00:00:00,0.004111794,
2014-06-23 00:00:00,0.001440914,
2014-06-24 00:00:00,-0.001983273,
2014-06-25 00:00:00,-0.001496975,
2014-06-26 00:00:00,0.005235645,
2014-06-27 00:00:00,-0.002696725,
2014-06-30 00:00:00,-0.005186139,
2014-07-01 00:00:00,0.001058223,
2014-07-02 00:00:00,0.001354876,
2014-07-03 00:00:00,0.004749321,
2014-07-04 00:00:00,0.001858147,
2014-07-07 00:00:00,0.000883311,
2014-07-08 00:00:00,-0.000167158,
2014-07-09 00:00:00,-0.000624584,
2014-07-10 00:00:00,0.001803696,
2014-07-11 00:00:00,-0.000903151,
2014-07-14 00:00:00,-0.001142779,
2014-07-15 00:00:00,0.00058898,
2014-07-16 00:00:00,0.001822549,
2014-07-17 00:00:00,-0.000995925,
2014-07-18 00:00:00,0.001273653,
2014-07-21 00:00:00,-0.00022532,
2014-07-22 00:00:00,0.003878374,
2014-07-23 00:00:00,0.002095426,
2014-07-24 00:00:00,-0.008469579,
2014-07-25 00:00:00,-0.00113351,
2014-07-28 00:00:00,-0.000163119,
2014-07-29 00:00:00,-0.001328319,
2014-07-30 00:00:00,-0.001244973,
2014-07-31 00:00:00,-0.000690926,
2014-08-01 00:00:00,-0.002234813,
2014-08-04 00:00:00,0.001761444,
2014-08-05 00:00:00,0.001386639,
2014-08-06 00:00:00,-0.001823473,
2014-08-07 00:00:00,0.00181662,
2014-08-08 00:00:00,-0.007636048,
2014-08-11 00:00:00,0.003030743,
2014-08-12 00:00:00,0.001885458,
2014-08-13 00:00:00,0.000912036,
2014-08-14 00:00:00,0.00197316,
2014-08-15 00:00:00,-0.000965359,
2014-08-18 00:00:00,0.002296481,
2014-08-19 00:00:00,0.000177271,
2014-08-20 00:00:00,0.000387645,
2014-08-21 00:00:00,0.00150943,
2014-08-22 00:00:00,0.003360709,
2014-08-25 00:00:00,-0.001046131,
2014-08-26 00:00:00,-0.000294054,
2014-08-27 00:00:00,0.002512933,
2014-08-28 00:00:00,0.004446025,
2014-08-29 00:00:00,0.000499358,
2014-09-01 00:00:00,0.006371221,
2014-09-02 00:00:00,-0.00547374,
2014-09-03 00:00:00,-0.000548902,
2014-09-04 00:00:00,0.020491121,
2014-09-05 00:00:00,-0.00272147,
2014-09-08 00:00:00,-0.002778045,
2014-09-09 00:00:00,0.000829867,
2014-09-10 00:00:00,0.0016307,
2014-09-11 00:00:00,-0.003366256,
2014-09-12 00:00:00,-0.00122288,
2014-09-15 00:00:00,-0.000814133,
2014-09-16 00:00:00,-0.001463495,
2014-09-17 00:00:00,0.001547272,
2014-09-18 00:00:00,0.006111335,
2014-09-19 00:00:00,0.003727095,
2014-09-22 00:00:00,-0.001482651,
2014-09-23 00:00:00,-0.006204844,
2014-09-24 00:00:00,0.004939227,
2014-09-25 00:00:00,-0.004214998,
2014-09-26 00:00:00,-0.000705782,
2014-09-29 00:00:00,-0.00633308,
2014-09-30 00:00:00,0.004546597,
2014-10-01 00:00:00,-0.000108665,
2014-10-02 00:00:00,-0.000134887,
2014-10-03 00:00:00,0.003208675,
2014-10-06 00:00:00,-0.001154037,
2014-10-07 00:00:00,-0.001251787,
2014-10-08 00:00:00,-0.0064122,
2014-10-09 00:00:00,0.004053877,
2014-10-10 00:00:00,-0.001078914,
2014-10-13 00:00:00,-0.00409652,
2014-10-14 00:00:00,-0.000402658,
2014-10-15 00:00:00,-0.004419681,
2014-10-16 00:00:00,-0.001497112,
2014-10-17 00:00:00,0.002811114,
2014-10-20 00:00:00,-0.00011891,
2014-10-21 00:00:00,0.005347872,
2014-10-22 00:00:00,0.002264342,
2014-10-23 00:00:00,-0.000729372,
2014-10-24 00:00:00,-0.000422172,
2014-10-27 00:00:00,-0.002018206,
2014-10-28 00:00:00,0.00129364,
2014-10-29 00:00:00,-0.000936868,
2014-10-30 00:00:00,0.002671836,
2014-10-31 00:00:00,0.004589179,
2014-11-03 00:00:00,-0.000633643,
2014-11-04 00:00:00,-0.007583049,
2014-11-05 00:00:00,0.000811446,
2014-11-06 00:00:00,0.001806655,
2014-11-07 00:00:00,0.003082988,
2014-11-10 00:00:00,0.001767103,
2014-11-11 00:00:00,0.0007647,
2014-11-12 00:00:00,0.003262551,
2014-11-13 00:00:00,-2.36043E-05,
2014-11-14 00:00:00,-9.92844E-05,
2014-11-17 00:00:00,0.001263786,
2014-11-18 00:00:00,-0.00161207,
2014-11-19 00:00:00,-0.005236012,
2014-11-20 00:00:00,0.001794188,
2014-11-21 00:00:00,0.007431727,
2014-11-24 00:00:00,-0.002310171,
2014-11-25 00:00:00,-0.00578977,
2014-11-26 00:00:00,-0.001582947,
2014-11-27 00:00:00,-0.002534726,
2014-11-28 00:00:00,-0.002751046,
2014-12-01 00:00:00,0.001243817,
2014-12-02 00:00:00,0.002032499,
2014-12-03 00:00:00,0.001485695,
2014-12-04 00:00:00,-0.006171912,
2014-12-05 00:00:00,0.002715011,
2014-12-08 00:00:00,-0.00241863,
2014-12-09 00:00:00,-0.003896429,
2014-12-10 00:00:00,-0.002894632,
2014-12-11 00:00:00,-0.001997537,
2014-12-12 00:00:00,-0.007244235,
2014-12-15 00:00:00,-0.000765991,
2014-12-16 00:00:00,-0.005315936,
2014-12-17 00:00:00,0.005111137,
2014-12-18 00:00:00,0.009525375,
2014-12-19 00:00:00,0.002791022,
2014-12-22 00:00:00,2.26341E-05,
2014-12-23 00:00:00,0.002696588,
2014-12-24 00:00:00,-0.002222942,
2014-12-25 00:00:00,0.000337998,
2014-12-26 00:00:00,0.002708495,
2014-12-29 00:00:00,0.002463478,
2014-12-30 00:00:00,0.000508421,
2014-12-31 00:00:00,0.000415914,
2015-01-01 00:00:00,0.001236995,
2015-01-02 00:00:00,-0.00217525,
2015-01-05 00:00:00,0.000971889,
2015-01-06 00:00:00,0.000415621,
2015-01-07 00:00:00,0.002301135,
2015-01-08 00:00:00,0.006358107,
2015-01-09 00:00:00,0.000106965,
2015-01-12 00:00:00,-0.002093063,
2015-01-13 00:00:00,0.001015924,
2015-01-14 00:00:00,0.00521409,
2015-01-15 00:00:00,-0.01550393,
2015-01-16 00:00:00,-0.015512826,
2015-01-19 00:00:00,0.005906908,
2015-01-20 00:00:00,-0.001756466,
2015-01-21 00:00:00,-0.005416089,
2015-01-22 00:00:00,0.00238837,
2015-01-23 00:00:00,-0.001846677,
2015-01-26 00:00:00,0.004448857,
2015-01-27 00:00:00,0.003693121,
2015-01-28 00:00:00,-6.33226E-05,
2015-01-29 00:00:00,-0.001034939,
2015-01-30 00:00:00,-0.000335834,
2015-02-02 00:00:00,0.004384181,
2015-02-03 00:00:00,-0.004892683,
2015-02-04 00:00:00,0.002842173,
2015-02-05 00:00:00,0.002010224,
2015-02-06 00:00:00,-0.00128909,
2015-02-09 00:00:00,0.00304063,
2015-02-10 00:00:00,-0.003464969,
2015-02-11 00:00:00,-0.00195402,
2015-02-12 00:00:00,0.003544427,
2015-02-13 00:00:00,0.002492933,
2015-02-16 00:00:00,0.001513157,
2015-02-17 00:00:00,0.001420243,
2015-02-18 00:00:00,0.000272537,
2015-02-19 00:00:00,-0.000954886,
2015-02-20 00:00:00,0.001819205,
2015-02-23 00:00:00,-9.17328E-05,
2015-02-24 00:00:00,0.000415069,
2015-02-25 00:00:00,0.001193201,
2015-02-26 00:00:00,0.007755508,
2015-02-27 00:00:00,-0.001464034,
2015-03-02 00:00:00,0.001700921,
2015-03-03 00:00:00,0.001037023,
2015-03-04 00:00:00,0.00430461,
2015-03-05 00:00:00,0.003806058,
2015-03-06 00:00:00,0.00418343,
2015-03-09 00:00:00,-0.000672787,
2015-03-10 00:00:00,0.003209378,
2015-03-11 00:00:00,0.005048083,
2015-03-12 00:00:00,0.003295285,
2015-03-13 00:00:00,0.005802107,
2015-03-16 00:00:00,-0.00633602,
2015-03-17 00:00:00,-0.001292338,
2015-03-18 00:00:00,-0.004027915,
2015-03-19 00:00:00,0.00736703,
2015-03-20 00:00:00,-0.010236724,
2015-03-23 00:00:00,-0.00420665,
2015-03-24 00:00:00,-0.001287141,
2015-03-25 00:00:00,-0.00201232,
2015-03-26 00:00:00,0.005113586,
2015-03-27 00:00:00,0.000820098,
2015-03-30 00:00:00,0.003691787,
2015-03-31 00:00:00,0.003010976,
2015-04-01 00:00:00,0.00027191,
2015-04-02 00:00:00,-0.00419451,
2015-04-03 00:00:00,-0.005746778,
2015-04-06 00:00:00,-0.002232514,
2015-04-07 00:00:00,0.007648687,
2015-04-08 00:00:00,0.00209455,
2015-04-09 00:00:00,0.005746125,
2015-04-10 00:00:00,0.00363243,
