rn,EURUSDCR Curncy,.EURUSDCC Index,.EURCSG Index,.EURCSF Index,.EURCSI Index,.USDCS Index,.ECBFEDTA Index,CESIEUR Index,CESIUSD Index,.EUREQFLO Index,WIRAWRLD Index,GTDEM10YR Corp,GTFRF10YR Corp,GTITL10YR Corp,USGG10YR Index,EUCRBRDT Index,USCRWTIC Index,MPMIEZCA Index,MPMIUSCA Index,.EURPERS Index,GTDEMII10YR Corp,GTFRFII10YR Corp,GTITLII10YR Corp,GTII10 Govt,CTOTEUR Index,CTOTUSD Index
2007-06-21,108.0965,-1.185,0.171,0.219,0.32,0.219,709.9723,28.6,48.8,195626.41,5416981.41,4.646,4.689,4.858,5.1863,71.73,68.36,53.9,55.7,-1.8,1.791,2.551,2.637,2.756,-10.44,-15.82
2007-06-22,108.5597,-1.185,0.19,0.235,0.337,0.2226,727.5792,5.6,48.8,195626.41,5417812.28,4.653,4.697,4.868,5.13,72.71,68.89,53.9,55.7,-1.7,1.791,2.554,2.634,2.69,-10.45,-16
2007-06-23,108.5597,-1.185,0.19,0.235,0.337,0.2226,727.5792,5.6,48.8,195626.41,5417812.28,4.653,4.697,4.868,5.13,72.71,68.89,53.9,55.7,-1.7,1.791,2.554,2.634,2.69,-10.45,-16
2007-06-24,108.5597,-1.185,0.19,0.235,0.337,0.2226,727.5792,5.6,48.8,195626.41,5417812.28,4.653,4.697,4.868,5.13,72.71,68.89,53.9,55.7,-1.7,1.791,2.554,2.634,2.69,-10.45,-16
2007-06-25,108.5952,-1.185,0.176,0.217,0.325,0.2155,726.1552,-4.3,47.3,195626.41,5417812.28,4.622,4.664,4.836,5.08,72.28,68.93,53.9,55.7,-1.3,1.791,2.53,2.621,2.668,-10.47,-15.98
2007-06-26,108.679,-1.175,0.163,0.173,0.305,0.2136,727.3418,-6,42.9,195626.41,5417812.28,4.602,4.648,4.813,5.078,70.82,67.77,53.9,55.7,-0.54,1.791,2.525,2.619,2.69,-10.29,-15.63
2007-06-27,108.4643,-1.175,0.133,0.146,0.276,0.1887,725.4065,-1.7,38.8,195926.41,5417812.28,4.547,4.594,4.765,5.0802,71.5,68.97,53.9,55.7,1.02,1.791,2.493,2.586,2.698,-10.41,-15.88
2007-06-28,108.6289,-1.175,0.115,0.127,0.257,0.1619,727.8985,1.2,36.9,196326.98,5417812.28,4.566,4.612,4.784,5.1033,72.04,69.57,53.9,55.7,0.56,1.791,2.501,2.601,2.717,-10.38,-15.9
2007-06-29,109.2291,-1.185,0.112,0.12,0.261,0.1662,766.6482,-3.1,40.5,196326.98,5435882.59,4.574,4.62,4.803,5.0244,72.83,70.68,53.9,55.7,1.06,1.791,2.499,2.599,2.651,-10.52,-16.15
2007-06-30,109.2291,-1.185,0.112,0.12,0.261,0.1662,766.6482,-3.1,40.5,196326.98,5435882.59,4.574,4.62,4.803,5.0244,72.83,70.68,53.9,55.7,1.06,1.791,2.499,2.599,2.651,-10.52,-16.15
2007-07-01,109.2291,-1.185,0.112,0.12,0.261,0.1662,766.6482,-3.1,40.5,196326.98,5435882.59,4.574,4.62,4.803,5.0244,72.83,70.68,53.9,55.7,1.06,1.791,2.499,2.599,2.651,-10.52,-16.15
2007-07-02,109.9828,-1.165,0.094,0.099,0.245,0.1478,777.6451,-13.1,44.1,194826.98,5435882.59,4.511,4.56,4.743,4.9892,73.81,71.09,53.9,55.7,2.54,1.791,2.442,2.55,2.615,-10.57,-16.28
2007-07-03,109.8649,-1.165,0.116,0.125,0.261,0.1626,775.9533,-15.2,43.3,194826.98,5435882.59,4.562,4.614,4.787,5.0372,73.95,71.41,53.9,55.7,1.1,1.791,2.498,2.591,2.67,-10.6,-16.4
2007-07-04,109.8923,-1.155,0.123,0.136,0.267,0.1628,763.7587,-15.8,41.9,194826.98,5435882.59,4.604,4.657,4.823,5.0373,74.01,71.41,53.9,55.7,-0.02,1.791,2.524,2.62,2.67,-10.6,-16.4
2007-07-05,109.6938,-1.155,0.131,0.152,0.275,0.1736,760.8584,-16.4,47.8,194826.98,5435882.59,4.647,4.706,4.867,5.1402,75.94,71.81,53.9,55.7,-0.8,1.791,2.545,2.644,2.745,-10.65,-16.48
2007-07-06,109.9229,-1.145,0.14,0.166,0.292,0.1989,741.7304,-1.1,48.6,197926.98,5446435.41,4.677,4.74,4.898,5.1824,77.1,72.81,53.9,55.7,-1.12,1.791,2.552,2.653,2.777,-10.71,-16.58
2007-07-07,109.9229,-1.145,0.14,0.166,0.292,0.1989,741.7304,-1.1,48.6,197926.98,5446435.41,4.677,4.74,4.898,5.1824,77.1,72.81,53.9,55.7,-1.12,1.791,2.552,2.653,2.777,-10.71,-16.58
2007-07-08,109.9229,-1.145,0.14,0.166,0.292,0.1989,741.7304,-1.1,48.6,197926.98,5446435.41,4.677,4.74,4.898,5.1824,77.1,72.81,53.9,55.7,-1.12,1.791,2.552,2.653,2.777,-10.71,-16.58
2007-07-09,109.8777,-1.145,0.143,0.166,0.292,0.1884,741.0153,-3.6,48.6,198828.67,5446435.41,4.669,4.73,4.888,5.1382,77.2,72.19,53.9,55.7,-0.94,1.791,2.529,2.632,2.739,-10.67,-16.52
2007-07-10,110.5909,-1.145,0.116,0.137,0.273,0.1891,751.622,-4.6,48.6,201228.67,5446435.41,4.589,4.648,4.817,5.0212,77.54,72.81,53.9,55.7,1.04,1.791,2.47,2.579,2.64,-10.79,-16.66
2007-07-11,111.0378,-1.145,0.099,0.129,0.269,0.1951,763.8398,-5.8,48.3,201428.67,5446435.41,4.577,4.649,4.819,5.086,76.61,72.56,53.9,55.7,2.54,1.791,2.483,2.602,2.716,-10.75,-16.51
2007-07-12,111.17,-1.145,0.111,0.136,0.284,0.1909,765.8658,-7.1,48.9,202928.74,5446435.41,4.62,4.69,4.865,5.1239,77.78,72.5,53.9,55.7,1.7,1.791,2.523,2.634,2.757,-10.76,-16.43
2007-07-13,111.2216,-1.145,0.101,0.12,0.266,0.1767,756.9352,-8.7,42.8,203228.74,5586638.47,4.618,4.683,4.857,5.0928,79.65,73.93,53.9,55.7,1.44,1.791,2.511,2.623,2.72,-10.9,-16.59
2007-07-14,111.2216,-1.145,0.101,0.12,0.266,0.1767,756.9352,-8.7,42.8,203228.74,5586638.47,4.618,4.683,4.857,5.0928,79.65,73.93,53.9,55.7,1.44,1.791,2.511,2.623,2.72,-10.9,-16.59
2007-07-15,111.2216,-1.145,0.101,0.12,0.266,0.1767,756.9352,-8.7,42.8,203228.74,5586638.47,4.618,4.683,4.857,5.0928,79.65,73.93,53.9,55.7,1.44,1.791,2.511,2.623,2.72,-10.9,-16.59
2007-07-16,111.1199,-1.145,0.088,0.11,0.263,0.1733,756.4611,-14.7,47.7,203429.25,5586638.47,4.579,4.648,4.828,5.0385,79.21,74.15,53.9,55.7,2.82,1.791,2.469,2.582,2.688,-10.82,-16.56
2007-07-17,111.1554,-1.135,0.085,0.108,0.261,0.1755,757.0538,-34,65.2,204629.25,5586638.47,4.596,4.664,4.849,5.0491,78.48,74.02,53.9,55.7,2.68,1.791,2.498,2.617,2.697,-10.77,-16.55
2007-07-18,111.32,-1.115,0.066,0.085,0.24,0.1803,758.638,-35.5,65.5,204629.25,5586638.47,4.544,4.612,4.8,5.0283,79.08,75.05,53.9,55.7,3.88,1.791,2.443,2.568,2.659,-10.94,-16.82
2007-07-19,111.4281,-1.115,0.056,0.07,0.225,0.1765,760.2975,-36.8,62.9,204829.25,5586638.47,4.55,4.615,4.799,5.0159,78.74,75.92,53.9,55.7,3.48,1.791,2.452,2.57,2.636,-11.08,-17.03
2007-07-20,111.3831,-1.105,0.021,0.033,0.188,0.1874,776.5315,-38.4,62.9,204729.25,5600882.22,4.438,4.503,4.696,4.9497,79.31,75.57,53.9,55.7,6.36,1.791,2.378,2.5,2.598,-11.03,-16.96
2007-07-21,111.3831,-1.105,0.021,0.033,0.188,0.1874,776.5315,-38.4,62.9,204729.25,5600882.22,4.438,4.503,4.696,4.9497,79.31,75.57,53.9,55.7,6.36,1.791,2.378,2.5,2.598,-11.03,-16.96
2007-07-22,111.3831,-1.105,0.021,0.033,0.188,0.1874,776.5315,-38.4,62.9,204729.25,5600882.22,4.438,4.503,4.696,4.9497,79.31,75.57,53.9,55.7,6.36,1.791,2.378,2.5,2.598,-11.03,-16.96
2007-07-23,111.3623,-1.095,0.027,0.045,0.189,0.1686,774.7369,-46.7,63.4,204735.1,5600882.22,4.44,4.512,4.701,4.9477,79.52,74.66,53.9,55.7,6.32,1.791,2.379,2.507,2.621,-10.85,-16.73
2007-07-24,111.4059,-1.105,0.036,0.049,0.197,0.1723,775.4547,-47.6,63.6,205935.1,5600882.22,4.431,4.499,4.693,4.9085,76.07,73.51,53.9,55.7,6.62,1.791,2.371,2.494,2.564,-10.67,-16.35
2007-07-25,110.5626,-1.095,0.027,0.043,0.197,0.1708,772.2789,-60,64.3,205335.23,5600882.22,4.404,4.475,4.673,4.8983,77.06,75.98,53.9,55.7,7.62,1.791,2.354,2.47,2.546,-10.86,-16.78
2007-07-26,110.9208,-1.095,0.047,0.074,0.22,0.2265,777.6628,-57.8,60.8,205535.93,5600882.22,4.331,4.412,4.632,4.7854,75.77,74.95,53.9,55.7,10.92,1.791,2.293,2.423,2.476,-10.75,-16.54
2007-07-27,109.9325,-1.075,0.053,0.087,0.24,0.2641,785.1108,-59.1,63.4,207335.93,5607046.71,4.323,4.414,4.64,4.757,77,77.02,53.9,55.7,12.14,1.791,2.318,2.453,2.452,-10.94,-16.9
2007-07-28,109.9325,-1.075,0.053,0.087,0.24,0.2641,785.1108,-59.1,63.4,207335.93,5607046.71,4.323,4.414,4.64,4.757,77,77.02,53.9,55.7,12.14,1.791,2.318,2.453,2.452,-10.94,-16.9
2007-07-29,109.9325,-1.075,0.053,0.087,0.24,0.2641,785.1108,-59.1,63.4,207335.93,5607046.71,4.323,4.414,4.64,4.757,77,77.02,53.9,55.7,12.14,1.791,2.318,2.453,2.452,-10.94,-16.9
2007-07-30,110.3069,-1.075,0.056,0.094,0.251,0.2183,790.8099,-61.6,60,208236.43,5607046.71,4.304,4.404,4.651,4.802,76.86,76.83,53.9,55.7,14.08,1.791,2.302,2.454,2.475,-10.97,-16.88
2007-07-31,110.375,-1.065,0.048,0.08,0.229,0.2214,791.9012,-61.1,66.5,208236.43,5607046.71,4.347,4.439,4.659,4.7388,77.82,78.21,53.9,55.7,11.64,1.791,2.324,2.464,2.415,-11.07,-17.1
2007-08-01,110.1931,-1.065,0.063,0.101,0.234,0.1919,782.8306,-61.6,63.3,206736.43,5607046.71,4.348,4.445,4.652,4.7919,76.24,76.53,53.9,55.7,11.38,1.791,2.32,2.447,2.491,-10.95,-16.78
2007-08-02,110.3902,-1.045,0.044,0.074,0.215,0.1904,785.862,-62.2,63.6,207136.43,5607046.71,4.374,4.463,4.662,4.7654,76.11,76.86,53.9,55.7,9.72,1.791,2.345,2.473,2.479,-10.94,-16.76
2007-08-03,111.1113,-1.035,0.039,0.07,0.213,0.2674,771.2695,-63.3,51.5,205036.43,5657227.76,4.317,4.406,4.615,4.6842,75.16,75.48,53.9,55.7,11.26,1.791,2.297,2.425,2.435,-10.8,-16.49
2007-08-04,111.1113,-1.035,0.039,0.07,0.213,0.2674,771.2695,-63.3,51.5,205036.43,5657227.76,4.317,4.406,4.615,4.6842,75.16,75.48,53.9,55.7,11.26,1.791,2.297,2.425,2.435,-10.8,-16.49
2007-08-05,111.1113,-1.035,0.039,0.07,0.213,0.2674,771.2695,-63.3,51.5,205036.43,5657227.76,4.317,4.406,4.615,4.6842,75.16,75.48,53.9,55.7,11.26,1.791,2.297,2.425,2.435,-10.8,-16.49
2007-08-06,111.1231,-1.005,0.056,0.087,0.233,0.2292,772.9427,-33,54.5,205536.99,5657227.76,4.323,4.414,4.624,4.7371,71.64,72.06,53.9,55.7,11.26,1.791,2.329,2.462,2.503,-10.49,-15.81
2007-08-07,110.74,-1.005,0.043,0.075,0.212,0.2101,767.3256,-39,57.3,205537.36,5657227.76,4.345,4.435,4.637,4.7677,71.8,72.42,53.9,55.7,10.36,1.791,2.333,2.455,2.498,-10.55,-15.86
2007-08-08,111.2837,-1.045,0.041,0.071,0.208,0.2189,780.1954,-38.4,58,205537.36,5657227.76,4.425,4.51,4.702,4.8767,70.6,72.15,53.9,55.7,7.76,1.791,2.393,2.498,2.6,-10.51,-15.7
2007-08-09,110.3359,-1.095,0.092,0.123,0.254,0.3275,766.2125,-37.9,57.2,205738.11,5657227.76,4.388,4.472,4.667,4.7678,70.12,71.59,53.9,55.7,8.78,1.791,2.372,2.501,2.526,-10.51,-15.69
2007-08-10,110.2829,-1.105,0.141,0.173,0.295,0.3514,845.8424,-37.4,56.4,205738.71,5677485.2,4.354,4.44,4.636,4.8076,70.29,71.47,53.9,55.7,9.86,1.791,2.346,2.46,2.555,-10.55,-15.73
2007-08-11,110.2829,-1.105,0.141,0.173,0.295,0.3514,845.8424,-37.4,56.4,205738.71,5677485.2,4.354,4.44,4.636,4.8076,70.29,71.47,53.9,55.7,9.86,1.791,2.346,2.46,2.555,-10.55,-15.73
2007-08-12,110.2829,-1.105,0.141,0.173,0.295,0.3514,845.8424,-37.4,56.4,205738.71,5677485.2,4.354,4.44,4.636,4.8076,70.29,71.47,53.9,55.7,9.86,1.791,2.346,2.46,2.555,-10.55,-15.73
2007-08-13,109.7463,-1.105,0.144,0.174,0.295,0.3459,836.5695,-35.7,52.8,205738.71,5677485.2,4.371,4.453,4.646,4.7599,69.99,71.62,53.9,55.7,8.94,1.791,2.343,2.467,2.51,-10.55,-15.69
2007-08-14,109.3791,-1.065,0.16,0.185,0.302,0.3609,830.9306,-36.1,64.1,204738.98,5677485.2,4.36,4.437,4.63,4.7243,70.17,72.38,53.9,55.7,8.7,1.791,2.335,2.457,2.491,-10.62,-15.85
2007-08-15,108.5043,-1.06,0.199,0.225,0.353,0.4367,817.8531,-35.1,83.2,204738.98,5677485.2,4.335,4.41,4.622,4.7243,71.08,73.33,53.9,55.7,10.04,1.791,2.323,2.435,2.487,-10.7,-16.1
2007-08-16,107.9523,-0.96,0.3,0.321,0.434,0.4456,809.332,-34,76.9,201838.98,5677485.2,4.246,4.324,4.549,4.6572,68.88,71,53.9,55.7,12.88,1.791,2.244,2.382,2.452,-10.39,-15.71
2007-08-17,108.7142,-0.88,0.326,0.354,0.497,0.5001,757.6858,-32.8,73.2,201038.98,5693900.96,4.287,4.365,4.584,4.6847,69.6,71.98,53.9,55.7,11.66,1.791,2.278,2.394,2.439,-10.52,-15.92
2007-08-18,108.7142,-0.88,0.326,0.354,0.497,0.5001,757.6858,-32.8,73.2,201038.98,5693900.96,4.287,4.365,4.584,4.6847,69.6,71.98,53.9,55.7,11.66,1.791,2.278,2.394,2.439,-10.52,-15.92
2007-08-19,108.7142,-0.88,0.326,0.354,0.497,0.5001,757.6858,-32.8,73.2,201038.98,5693900.96,4.287,4.365,4.584,4.6847,69.6,71.98,53.9,55.7,11.66,1.791,2.278,2.394,2.439,-10.52,-15.92
2007-08-20,108.501,-0.855,0.329,0.347,0.508,0.5425,756.8404,-27.5,69.4,201038.98,5693900.96,4.273,4.35,4.576,4.6257,68.79,71.12,53.9,55.7,12.5,1.791,2.278,2.387,2.411,-10.26,-15.52
2007-08-21,108.586,-0.835,0.367,0.377,0.539,0.5668,758.1689,-34.5,67.6,200641.17,5693900.96,4.23,4.309,4.54,4.5904,67.86,69.47,53.9,55.7,13.66,1.791,2.252,2.381,2.383,-10.09,-15.16
2007-08-22,109.0095,-0.815,0.262,0.271,0.435,0.4626,766.7777,-33.5,66.4,198841.17,5693900.96,4.295,4.373,4.595,4.6452,67.89,69.31,53.9,55.7,11.76,1.791,2.298,2.402,2.425,-10.04,-15.01
2007-08-23,109.2479,-0.79,0.255,0.258,0.418,0.3956,770.4008,-33.5,66.4,199241.17,5693900.96,4.268,4.346,4.569,4.6452,68.91,69.98,53.9,55.7,12.22,1.791,2.276,2.368,2.409,-10.13,-15.16
2007-08-24,110.1066,-0.815,0.238,0.25,0.411,0.3252,796.7246,-32.2,70.8,199241.17,5686141.69,4.262,4.343,4.569,4.6156,69.75,71.34,53.9,55.7,12.48,1.791,2.272,2.368,2.389,-10.22,-15.38
2007-08-25,110.1066,-0.815,0.238,0.25,0.411,0.3252,796.7246,-32.2,70.8,199241.17,5686141.69,4.262,4.343,4.569,4.6156,69.75,71.34,53.9,55.7,12.48,1.791,2.272,2.368,2.389,-10.22,-15.38
2007-08-26,110.1066,-0.815,0.238,0.25,0.411,0.3252,796.7246,-32.2,70.8,199241.17,5686141.69,4.262,4.343,4.569,4.6156,69.75,71.34,53.9,55.7,12.48,1.791,2.272,2.368,2.389,-10.22,-15.38
2007-08-27,109.9582,-0.805,0.238,0.252,0.414,0.3579,793.6824,-29.6,65,199241.17,5686141.69,4.252,4.333,4.561,4.5627,69.89,71.97,53.9,55.7,13.08,1.791,2.273,2.356,2.363,-10.26,-15.54
2007-08-28,109.8177,-0.855,0.247,0.261,0.406,0.4378,791.6137,-13.2,64.6,199241.17,5686141.69,4.228,4.309,4.531,4.5062,69.49,71.73,53.9,55.7,13.42,1.791,2.255,2.347,2.319,-10.26,-15.5
2007-08-29,110.0396,-0.865,0.253,0.269,0.399,0.3976,785.02,-12.3,62.8,199242.89,5686141.69,4.225,4.308,4.533,4.5587,71.22,73.51,53.9,55.7,14.14,1.791,2.256,2.362,2.368,-10.39,-15.8
2007-08-30,109.9793,-0.91,0.256,0.274,0.383,0.4157,784.1681,-11.3,59.3,199242.89,5686141.69,4.232,4.316,4.535,4.5061,70.79,73.36,53.9,55.7,13.9,1.791,2.252,2.352,2.32,-10.39,-15.71
2007-08-31,109.8217,-1.07,0.229,0.249,0.345,0.3972,700.2319,-8.2,59.1,199242.89,5684370.93,4.242,4.328,4.53,4.5292,72.06,74.04,53.9,55.7,13.2,1.791,2.244,2.339,2.339,-10.44,-15.8
2007-09-01,109.8217,-1.07,0.229,0.249,0.345,0.3972,700.2319,-8.2,59.1,199242.89,5684370.93,4.242,4.328,4.53,4.5292,72.06,74.04,53.9,55.7,13.2,1.791,2.244,2.339,2.339,-10.44,-15.8
2007-09-02,109.8217,-1.07,0.229,0.249,0.345,0.3972,700.2319,-8.2,59.1,199242.89,5684370.93,4.242,4.328,4.53,4.5292,72.06,74.04,53.9,55.7,13.2,1.791,2.244,2.339,2.339,-10.44,-15.8
2007-09-03,109.7279,-1.245,0.225,0.258,0.336,0.397,699.6532,-3.4,52.3,199242.89,5684370.93,4.263,4.352,4.549,4.5291,73.36,74.04,53.9,55.7,12.56,1.791,2.267,2.365,2.339,-10.44,-15.8
2007-09-04,109.5938,-1.245,0.217,0.279,0.335,0.4227,697.8011,-1.1,49.5,198642.89,5684370.93,4.275,4.367,4.557,4.5466,74.34,75.05,53.9,55.7,12.22,1.791,2.282,2.377,2.346,-10.55,-15.92
2007-09-05,110.0801,-1.09,0.202,0.281,0.327,0.4589,705.5581,2.6,45.5,198342.89,5684370.93,4.21,4.303,4.498,4.4669,75.41,75.73,53.9,55.7,14.06,1.791,2.218,2.32,2.283,-10.61,-16.05
2007-09-06,110.2042,-1.105,0.189,0.285,0.337,0.425,707.4101,-24.2,47.6,198342.89,5684370.93,4.206,4.31,4.511,4.5076,75.61,76.3,53.9,55.7,15.54,1.791,2.22,2.326,2.316,-10.66,-16.14
2007-09-07,110.9245,-1.09,0.209,0.309,0.361,0.4818,785.534,-29.3,34.8,198343.22,5731068.7,4.122,4.233,4.435,4.3816,75.52,76.7,53.9,55.7,17.94,1.791,2.152,2.263,2.187,-10.65,-16.12
2007-09-08,110.9245,-1.09,0.209,0.309,0.361,0.4818,785.534,-29.3,34.8,198343.22,5731068.7,4.122,4.233,4.435,4.3816,75.52,76.7,53.9,55.7,17.94,1.791,2.152,2.263,2.187,-10.65,-16.12
2007-09-09,110.9245,-1.09,0.209,0.309,0.361,0.4818,785.534,-29.3,34.8,198343.22,5731068.7,4.122,4.233,4.435,4.3816,75.52,76.7,53.9,55.7,17.94,1.791,2.152,2.263,2.187,-10.65,-16.12
2007-09-10,111.0974,-0.995,0.187,0.295,0.337,0.4722,789.1561,-26.7,30.3,198343.22,5731068.7,4.072,4.198,4.388,4.322,76.15,77.49,53.9,55.7,19.38,1.791,2.112,2.217,2.133,-10.82,-16.27
2007-09-11,111.3427,-1.015,0.167,0.276,0.324,0.4269,792.899,-25.7,29.1,198743.22,5731068.7,4.094,4.216,4.414,4.3679,76.67,78.23,53.9,55.7,19.04,1.791,2.118,2.225,2.152,-10.94,-16.38
2007-09-12,111.9343,-1.015,0.217,0.253,0.304,0.4526,787.4987,-24.4,28.7,198743.22,5731068.7,4.125,4.24,4.432,4.4102,78.33,79.91,53.9,55.7,17.46,1.791,2.137,2.232,2.171,-11.21,-16.74
2007-09-13,111.8737,-0.985,0.183,0.203,0.28,0.44,786.6535,-22.9,28.3,200043.22,5731068.7,4.17,4.277,4.466,4.4643,77.94,80.09,53.9,55.7,15.76,1.791,2.162,2.259,2.213,-11.17,-16.76
2007-09-14,111.5554,-0.955,0.18,0.219,0.312,0.4217,911.6625,-21.1,15.5,200044.12,5734899.93,4.166,4.27,4.472,4.4544,76.81,79.1,53.9,55.7,16.28,1.791,2.171,2.26,2.2,-11.17,-16.64
2007-09-15,111.5554,-0.955,0.18,0.219,0.312,0.4217,911.6625,-21.1,15.5,200044.12,5734899.93,4.166,4.27,4.472,4.4544,76.81,79.1,53.9,55.7,16.28,1.791,2.171,2.26,2.2,-11.17,-16.64
2007-09-16,111.5554,-0.955,0.18,0.219,0.312,0.4217,911.6625,-21.1,15.5,200044.12,5734899.93,4.166,4.27,4.472,4.4544,76.81,79.1,53.9,55.7,16.28,1.791,2.171,2.26,2.2,-11.17,-16.64
2007-09-17,111.632,-0.925,0.172,0.199,0.292,0.3996,910.623,-13.1,12.8,200044.12,5734899.93,4.154,4.249,4.455,4.466,77.46,80.57,53.9,55.7,15.8,1.791,2.16,2.244,2.188,-11.35,-16.84
2007-09-18,111.6927,-0.865,0.175,0.207,0.294,0.498,911.6625,-12.8,-6.8,198247.46,5734899.93,4.219,4.316,4.516,4.4717,77.58,81.51,53.9,55.7,14.2,1.791,2.218,2.293,2.158,-11.43,-16.98
2007-09-19,112.367,-0.455,0.229,0.254,0.338,0.5553,941.2337,-10.1,-7.3,198847.46,5734899.93,4.284,4.371,4.56,4.5458,78.39,81.93,53.9,55.7,11.34,1.791,2.267,2.336,2.216,-11.49,-17.09
2007-09-20,113.3146,-0.575,0.265,0.287,0.372,0.5869,956.5655,-10.5,-2.6,198847.46,5734899.93,4.342,4.426,4.613,4.6957,78.98,83.32,53.9,55.7,9.48,1.791,2.302,2.342,2.361,-11.6,-17.21
2007-09-21,113.3446,-0.505,0.301,0.327,0.408,0.5877,803.7724,-11.4,-2.7,198847.46,5743477.87,4.358,4.445,4.626,4.6203,78.9,83.42,53.9,55.7,9.2,1.791,2.31,2.351,2.303,-11.6,-17.13
2007-09-22,113.3446,-0.505,0.301,0.327,0.408,0.5877,803.7724,-11.4,-2.7,198847.46,5743477.87,4.358,4.445,4.626,4.6203,78.9,83.42,53.9,55.7,9.2,1.791,2.31,2.351,2.303,-11.6,-17.13
2007-09-23,113.3446,-0.505,0.301,0.327,0.408,0.5877,803.7724,-11.4,-2.7,198847.46,5743477.87,4.358,4.445,4.626,4.6203,78.9,83.42,53.9,55.7,9.2,1.791,2.31,2.351,2.303,-11.6,-17.13
2007-09-24,113.3907,-0.505,0.316,0.345,0.419,0.587,803.2966,-14.1,-2.6,198847.46,5743477.87,4.365,4.455,4.639,4.6282,78.34,82.65,53.9,55.7,9.3,1.791,2.321,2.376,2.336,-11.6,-17.07
2007-09-25,113.8472,-0.555,0.315,0.342,0.413,0.634,810.0772,-22.5,-10.8,198848,5743477.87,4.327,4.415,4.606,4.6242,76.7,81.38,53.9,55.7,10.4,1.791,2.292,2.349,2.35,-11.43,-16.78
2007-09-26,113.6594,-0.605,0.309,0.335,0.415,0.6386,785.3482,-15.7,-12.6,198848.55,5743477.87,4.385,4.473,4.661,4.6202,76.85,80.3,53.9,55.7,9.18,1.791,2.329,2.384,2.325,-11.46,-16.78
2007-09-27,113.866,-0.605,0.312,0.328,0.399,0.6206,788.4411,-17.5,-14.4,200948.55,5743477.87,4.379,4.461,4.647,4.5631,79.82,82.88,53.9,55.7,8.8,1.791,2.305,2.366,2.264,-11.71,-17.18
2007-09-28,114.5717,-0.625,0.301,0.325,0.396,0.603,889.478,-20.4,-14,201148.55,5715574.26,4.329,4.413,4.601,4.5865,79.41,81.66,53.9,55.7,9.8,1.791,2.254,2.314,2.272,-11.6,-16.98
2007-09-29,114.5717,-0.625,0.301,0.325,0.396,0.603,889.478,-20.4,-14,201148.55,5715574.26,4.329,4.413,4.601,4.5865,79.41,81.66,53.9,55.7,9.8,1.791,2.254,2.314,2.272,-11.6,-16.98
2007-09-30,114.5717,-0.625,0.301,0.325,0.396,0.603,889.478,-20.4,-14,201148.55,5715574.26,4.329,4.413,4.601,4.5865,79.41,81.66,53.9,55.7,9.8,1.791,2.254,2.314,2.272,-11.6,-16.98
2007-10-01,114.5287,-0.625,0.319,0.343,0.413,0.5453,884.8515,-22.1,-17.5,201148.55,5715574.26,4.323,4.41,4.596,4.5452,78.16,80.24,53.9,55.7,10.06,1.791,2.25,2.303,2.246,-11.5,-16.72
2007-10-02,113.9383,-0.635,0.31,0.334,0.411,0.5547,875.7236,-23.3,-18.6,200748.55,5715574.26,4.317,4.403,4.58,4.5216,77.85,80.05,53.9,55.7,9.46,1.791,2.253,2.304,2.228,-11.53,-16.91
2007-10-03,113.6215,-0.655,0.31,0.333,0.415,0.5425,891.7201,-25.4,-18.4,200748.55,5715574.26,4.334,4.414,4.591,4.5588,77.91,79.94,53.9,55.7,8.66,1.791,2.25,2.304,2.265,-11.5,-16.87
2007-10-04,113.7395,-0.625,0.316,0.323,0.411,0.5348,893.5957,-25.1,-18.5,200748.55,5715574.26,4.289,4.358,4.543,4.5097,79.43,81.44,53.9,55.7,9.26,1.791,2.211,2.258,2.225,-11.67,-17.22
2007-10-05,113.769,-0.615,0.327,0.344,0.429,0.5613,862.8095,-24.7,-17.4,200748.61,5746081.8,4.35,4.418,4.595,4.6356,79.32,81.22,53.9,55.7,7.5,1.791,2.258,2.308,2.321,-11.64,-17.17
2007-10-06,113.769,-0.615,0.327,0.344,0.429,0.5613,862.8095,-24.7,-17.4,200748.61,5746081.8,4.35,4.418,4.595,4.6356,79.32,81.22,53.9,55.7,7.5,1.791,2.258,2.308,2.321,-11.64,-17.17
2007-10-07,113.769,-0.615,0.327,0.344,0.429,0.5613,862.8095,-24.7,-17.4,200748.61,5746081.8,4.35,4.418,4.595,4.6356,79.32,81.22,53.9,55.7,7.5,1.791,2.258,2.308,2.321,-11.64,-17.17
2007-10-08,113.0982,-0.615,0.31,0.329,0.422,0.5612,852.737,-29.3,-17.7,201648.61,5746081.8,4.353,4.421,4.597,4.6356,76.98,79.02,53.9,55.7,7.34,1.791,2.265,2.307,2.321,-11.39,-16.77
2007-10-09,113.4094,-0.65,0.27,0.291,0.391,0.5231,857.5275,-20,-17.6,201948.61,5746081.8,4.319,4.386,4.57,4.6475,77.8,80.26,53.9,55.7,8.34,1.791,2.24,2.292,2.332,-11.53,-16.95
2007-10-10,113.8252,-0.625,0.284,0.291,0.389,0.5083,845.785,-19.3,-17.2,201948.61,5746081.8,4.352,4.419,4.601,4.6495,78.26,81.3,53.9,55.7,7.48,1.791,2.274,2.309,2.328,-11.66,-17.14
2007-10-11,114.4019,-0.64,0.28,0.288,0.405,0.5193,854.6291,-18.4,-12.1,200448.95,5746081.8,4.394,4.453,4.63,4.6355,80.58,83.08,53.9,55.7,5.72,1.791,2.312,2.35,2.316,-11.85,-17.38
