,AUDCAD,AUDCHF,AUDJPY,AUDNOK,AUDNZD,AUDSEK,AUDUSD,CADCHF,CADJPY,CADNOK,CADSEK,CHFJPY,CHFNOK,CHFSEK,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNOK,EURNZD,EURSEK,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNOK,GBPNZD,GBPSEK,GBPUSD,NOKJPY,NOKSEK,NZDCAD,NZDCHF,NZDJPY,NZDNOK,NZDSEK,NZDUSD,SEKJPY,USDCAD,USDCHF,USDJPY,USDNOK,USDSEK,
2015-05-04,-0.002783585,0.003772335,0.001409725,0.000562125,0.001466991,-0.000592531,0.001043683,0.006551386,0.004189787,0.003340384,0.002190787,-0.0023535,-0.003194493,-0.004351717,-0.006490883,-0.009277311,-0.002743605,-0.001488848,-0.005096637,-0.005935254,-0.005018901,-0.007096901,-0.005460212,-0.005007069,-0.007793135,-0.00125361,-0.003609101,-0.004449881,-0.003536085,-0.005610036,-0.003973284,0.000846218,-0.001154634,-0.004258836,0.00230299,-6.14291E-05,-0.000908576,-0.002066441,-0.000427555,0.001997811,-0.003820589,0.00272303,0.000365134,-0.000479767,-0.001634237,
2015-05-05,0.003095655,0.003241073,0.010871762,0.010123853,0.009515956,0.011188123,0.012094816,0.000141062,0.007765938,0.00702189,0.008081176,0.007614757,0.006871885,0.007929529,-0.009754485,-0.006674886,-0.006543026,-0.00245333,0.001081213,0.00034438,-0.000244241,0.001394503,0.002304363,-0.007308199,-0.0042243,-0.004089007,0.003537471,0.002797784,0.002204251,0.003851561,0.004760695,0.000737324,0.001050875,-0.006449142,-0.006316415,0.001330306,0.000590972,0.001644601,0.002557019,-0.000312884,-0.008981383,-0.008852603,-0.0012241,-0.00195888,-0.000911297,
2015-05-06,0.006691388,-0.002812036,0.005012982,-0.011512835,0.01321932,-0.007674556,0.010278065,-0.009502325,-0.001680675,-0.018183793,-0.014357275,0.007805869,-0.008685761,-0.004852821,0.004520466,0.011205254,0.0017231,0.010803596,0.009532231,-0.006970297,0.017713317,-0.003133157,0.01478763,-0.006273657,0.000403704,-0.009096477,-0.001276445,-0.017777075,0.006936968,-0.013950748,0.003984011,0.016525674,0.003849214,-0.00656221,-0.016092555,-0.008250229,-0.024781892,-0.020955037,-0.00297633,0.012662725,-0.003578219,-0.013081587,-0.005260401,-0.021754177,-0.01793331,
2015-05-07,0.00270058,-0.005981734,-0.011868635,-0.001734124,0.000609554,-0.001577354,-0.01280616,-0.008677351,-0.014557052,-0.004429434,-0.004276077,-0.005878125,0.004229526,0.004392951,0.004561999,0.007262527,-0.001400761,-0.005062171,-0.007280991,0.002833044,0.005165856,0.002994907,-0.008217977,0.00962356,0.012330164,0.003668373,-0.002217902,0.007896388,0.010222408,0.008064358,-0.003156444,-0.010127447,0.000158748,0.002092093,-0.006600066,-0.012492882,-0.002347075,-0.002190802,-0.013431285,-0.010273857,0.015482655,0.006826091,0.00093903,0.01104844,0.011220083,
2015-05-08,-0.002996114,0.006773687,0.000810524,-0.004237956,-0.006213456,-0.007434838,-0.001540609,0.009764264,0.003804744,-0.001241897,-0.004432446,-0.005947019,-0.01097883,-0.014177095,-0.002301947,-0.005295614,0.004456644,-0.018338735,-0.001496045,-0.006534601,-0.008503555,-0.0097293,-0.003843104,0.016025467,0.013046881,0.022824225,0.016857911,0.011799974,0.009802813,0.008624817,0.014506013,0.005049818,-0.003190375,0.003232269,0.013018456,0.007045876,0.001986719,-0.00120606,0.004691205,0.008230041,-0.001454197,0.008305283,0.002348545,-0.002695103,-0.005886306,
2015-05-11,-0.002905548,0.00828301,0.00302521,0.013297046,0.01571765,0.007255092,0.001599715,0.011181697,0.005926948,0.016187568,0.010153701,-0.005243318,0.005016601,-0.001022993,-0.007602635,-0.010510858,0.000653847,-0.014905629,-0.004592321,0.005671777,0.008099571,-0.00036988,-0.006014228,0.007291393,0.004394882,0.015579661,0.010323212,0.020578841,0.02298746,0.014550268,0.008897714,-0.010278636,-0.006053236,-0.01866758,-0.007484709,-0.01273892,-0.002444084,-0.008508081,-0.014162612,-0.004222018,-0.004499587,0.006674356,0.001423505,0.011685155,0.005648229,
2015-05-12,0.001084877,-0.000498412,0.007621516,-0.00217358,0.007998419,0.008845409,0.007978238,-0.001583087,0.006531228,-0.0032557,0.007754053,0.008105889,-0.001673058,0.009327825,0.000485672,0.00156958,-1.11794E-05,0.001901466,0.008098048,-0.001684874,0.008473385,0.009320471,0.008454216,-0.001414604,-0.000331736,-0.001914922,0.006198345,-0.00358684,0.006577749,0.007420934,0.006554997,0.009792438,0.011016131,-0.006932034,-0.008524286,-0.00039367,-0.010190723,0.000829988,-3.51967E-05,-0.001220855,-0.00688385,-0.008473042,-0.000357786,-0.010136458,0.000863611,
2015-05-13,0.013279127,0.006285413,0.008543762,0.001040617,-0.000905691,0.006173975,0.015097653,-0.007000815,-0.004737888,-0.012226045,-0.007108348,0.002257697,-0.005228988,-0.000109468,-0.005720947,0.007538776,0.000548137,0.005359979,0.002806477,-0.004683638,-0.006621153,0.000438466,0.009353667,-0.011080325,0.002180312,-0.004817552,-0.002555954,-0.010044673,-0.011976659,-0.004925704,0.003994382,0.00749963,0.005130537,0.01419698,0.00719873,0.009458386,0.001948812,0.007086953,0.016017126,0.002367826,-0.001812753,-0.00881329,-0.006550137,-0.014034875,-0.008920266,
2015-05-14,-0.003203863,-0.004416286,-0.000869408,-0.000900263,-0.006647111,0.001002086,-0.001879892,-0.001208959,0.002334155,0.002301094,0.004204878,0.003539656,0.003505776,0.005409022,0.00428013,0.001082701,-0.000124806,0.000433328,0.003416247,0.003382437,-0.002362554,0.0052863,0.002406229,0.003848412,0.000649644,-0.000558622,0.002983791,0.002950269,-0.00279617,0.004854396,0.001973504,3.14601E-05,0.001902395,0.003454867,0.002247116,0.00579361,0.005758072,0.007667418,0.004781367,-0.001869044,-0.001323216,-0.002532973,0.001009846,0.000977717,0.002879916,
2015-05-15,0.000336503,-0.002735876,-0.002900981,-0.011576431,0.00031484,-0.004388408,-0.003540262,-0.003070726,-0.003235598,-0.011905365,-0.00472217,-0.000165967,-0.008830991,-0.001650863,0.008865123,0.009206783,0.006144573,0.003109865,0.005976112,-0.002696157,0.00917364,0.004491768,0.005336194,0.005759357,0.006099198,0.003033606,0.002866326,-0.005806571,0.006070065,0.001380986,0.002226666,0.00868045,0.007195517,2.12967E-05,-0.003053406,-0.003218504,-0.011899717,-0.004706981,-0.003858177,0.001484943,0.003872603,0.000805631,0.000639255,-0.008031094,-0.000846299,
2015-05-18,0.004717402,0.001102387,-0.00098463,0.00183872,0.005998304,-0.007015942,-0.005565173,-0.003616204,-0.00570043,-0.002875938,-0.01172895,-0.002084043,0.000736539,-0.008108066,-0.001212073,0.003500165,-0.00011238,7.47094E-05,-0.002197,0.000624463,0.004781433,-0.008222811,-0.006773087,-0.00128713,0.003426424,-0.000187158,-0.002272355,0.000549926,0.004708079,-0.008299883,-0.006849732,-0.002823537,-0.008853161,-0.001288408,-0.004909518,-0.006995755,-0.004167352,-0.013031411,-0.011578255,0.006024356,0.010273745,0.006665069,0.004577779,0.007395906,-0.001448272,
2015-05-19,-0.00309556,0.004955049,-0.005199517,0.009986935,-0.005852169,0.004339274,-0.012369381,0.008048649,-0.002101969,0.013075585,0.007432552,-0.010142016,0.005030173,-0.000614177,-0.008679856,-0.011776953,-0.003738328,-0.009417768,-0.013881815,0.001296148,-0.01452255,-0.004351925,-0.021044644,0.000732598,-0.002360744,0.005685658,-0.004463234,0.010713966,-0.005116574,0.005070081,-0.011628974,-0.0151869,-0.005651976,0.002763846,0.010822104,0.000660589,0.015852033,0.010204901,-0.006513653,-0.009529771,0.009265134,0.017317828,0.007166397,0.022336536,0.016700067,
2015-05-20,-0.005615787,-0.003012031,0.000184588,0.000150148,0.001343148,-0.004746313,-0.003971222,0.002605815,0.005799584,0.005762696,0.000871306,0.003192704,0.003156898,-0.001733168,0.001698914,-0.00391197,-0.001309114,-0.005688287,0.001884665,0.00184944,0.00304022,-0.003042442,-0.002268288,0.007386026,0.001776158,0.004382683,0.007575663,0.007538018,0.008725055,0.002648055,0.003421249,3.43989E-05,-0.004895256,-0.00696342,-0.00435924,-0.001160759,-0.001194589,-0.006094081,-0.005318345,0.004926491,-0.001644328,0.00096012,0.004153746,0.004117559,-0.000773812,
2015-05-21,-0.000699825,-0.002898073,-0.000352963,-0.001457927,-0.000392332,-0.003826763,4.55076E-05,-0.002197066,0.000346918,-0.000757924,-0.00312552,0.002542192,0.001437024,-0.000928318,0.001650255,0.00095153,-0.001244395,-0.005612098,0.001298588,0.000193706,0.001257477,-0.002172707,0.001696647,0.007261221,0.006564419,0.004370786,0.006912963,0.005805748,0.006866083,0.003441521,0.00731066,0.001105248,-0.002367551,-0.000307367,-0.002506355,3.97233E-05,-0.001065808,-0.003435462,0.000438336,0.003470898,-0.000744915,-0.002941964,-0.000398248,-0.001502619,-0.003870156,
2015-05-22,-0.000882651,0.000576445,-0.004131385,0.001867418,-0.006870772,-8.30545E-05,-0.006571666,0.001458997,-0.003247408,0.002749022,0.00079961,-0.004703926,0.001290302,-0.00065886,-0.002287487,-0.003170375,-0.001713185,0.001852198,-0.00641759,-0.000421662,-0.009153219,-0.002371928,-0.008856209,-0.004139699,-0.005023393,-0.003566759,-0.00827165,-0.002273913,-0.01100607,-0.004225369,-0.010710607,-0.005998184,-0.001950862,0.005995134,0.007457821,0.00274671,0.008745273,0.006797082,0.000305055,-0.004045716,0.005685235,0.007146593,0.00243956,0.008433107,0.006486483,
2015-05-25,0.000114554,0.000265017,0.00018751,7.02689E-05,-0.000121673,0.000216615,0.000163368,0.000150486,7.2967E-05,-4.42916E-05,0.000102077,-7.75351E-05,-0.000194817,-4.84191E-05,-0.000203788,-8.92036E-05,6.13008E-05,-6.41016E-05,-1.62279E-05,-0.0001335,-0.000325494,1.28856E-05,-4.03756E-05,-0.000139675,-2.50998E-05,0.000125392,4.78696E-05,-6.93929E-05,-0.00026137,7.69807E-05,2.3724E-05,0.000117252,0.00014636,0.000236188,0.000386627,0.000309132,0.000191911,0.000338233,0.000284995,-2.91141E-05,-4.88253E-05,0.000101671,2.41464E-05,-9.31199E-05,5.32584E-05,
2015-05-26,0.000113531,-0.003614274,0.002619193,0.003448124,-0.002171582,-0.001312908,-0.010679725,-0.003727072,0.002505174,0.003333937,-0.001426153,0.006230202,0.007057998,0.002300023,-0.000828674,-0.000715306,-0.004441963,-0.003776666,0.00178941,0.002618163,-0.002999354,-0.00214134,-0.011504852,0.002947432,0.003061536,-0.000664607,0.005566987,0.00639512,0.000775716,0.001635957,-0.007728893,-0.000829482,-0.004761223,0.002286456,-0.001441628,0.004792907,0.005621621,0.000860051,-0.00850893,0.003930603,0.010789399,0.007065322,0.013295719,0.014122333,0.009365155,
2015-05-27,0.001436461,-0.001223869,0.002113753,0.002446714,-0.001526557,0.00297405,-0.003569999,-0.002660171,0.000677068,0.001010157,0.001537178,0.003336267,0.003668844,0.004196306,0.001533756,0.002970116,0.000310903,0.001342727,0.003647412,0.003979984,7.29833E-06,0.004507531,-0.002034829,0.000191325,0.001627581,-0.001032156,0.002304789,0.002637614,-0.001335015,0.00316493,-0.003377892,-0.000333275,0.00052684,0.002963925,0.000303415,0.003641457,0.003974284,0.004501955,-0.002043287,-0.000859932,0.0050051,0.002346135,0.005682628,0.006014925,0.006542874,
2015-05-28,-0.008029731,-0.015759633,-0.005875096,-0.00165535,0.000452961,-0.011074233,-0.009576372,-0.007727806,0.002155169,0.006373439,-0.003043301,0.009881001,0.014097661,0.004683424,0.013499345,0.005472677,-0.002253575,0.00653012,0.007628168,0.011845368,0.013950553,0.002430242,0.00392706,0.006970545,-0.001057298,-0.008785017,0.001097704,0.005315973,0.007422565,-0.004100611,-0.00260335,-0.004219207,-0.009417918,-0.008483909,-0.016214854,-0.006329075,-0.002108744,-0.011528858,-0.010030773,0.005197874,0.001545883,-0.006181275,0.003701087,0.007918943,-0.001497089,
2015-05-29,0.00047407,-0.000443747,0.000901672,-0.003761269,0.008016436,0.007206227,0.002014752,-0.000917756,0.000427573,-0.004235032,0.006731678,0.001345139,-0.003317129,0.007648626,0.002084676,0.002558893,0.001641486,0.006154778,0.002986622,-0.001675966,0.010099866,0.009290398,0.004099478,-0.004069681,-0.003595904,-0.004513988,-0.00316854,-0.007830781,0.003946301,0.00313542,-0.002055465,0.004663046,0.010967329,-0.00754421,-0.008462952,-0.007117083,-0.011779689,-0.00081211,-0.006003681,-0.006303615,-0.001540487,-0.002458343,-0.001113001,-0.005775354,0.005190893,
2015-06-01,-0.000338646,-0.002315672,-0.001875249,0.017647607,-0.003415451,-0.000304949,-0.005173724,-0.001977026,-0.001536603,0.017986253,3.36971E-05,0.000440422,0.019963279,0.002010723,-0.000864445,-0.001203091,-0.003180116,-0.002756141,-0.002739694,0.016783162,-0.004279895,-0.001169394,-0.006038168,0.001891697,0.00155305,-0.000423975,1.64471E-05,0.019539304,-0.001523754,0.001586747,-0.003282027,-0.019522857,-0.017952556,0.003076805,0.001099779,0.001540201,0.021063058,0.003110502,-0.001758273,-0.0015703,0.004835078,0.002858052,0.003298474,0.022821331,0.004868775,
2015-06-02,0.009140885,0.004506349,0.013917345,-0.000389323,0.010036776,0.002529976,0.017160072,-0.004643805,0.004762849,-0.00951604,-0.006613134,0.009388708,-0.004873415,-0.001968601,0.003832362,0.012959522,0.008340009,0.013370253,0.017729981,0.003446745,0.013845031,0.006365587,0.020964786,-0.009524623,-0.000407526,-0.005050789,0.004353715,-0.009920935,0.000509261,-0.007019385,0.007596072,0.014295997,0.002917524,-0.000920114,-0.005576072,0.003853052,-0.010458115,-0.00754958,0.007103924,0.011362931,-0.007998293,-0.012652685,-0.003244946,-0.01750685,-0.014616847,
2015-06-03,0.007700061,0.00838397,0.007689824,-0.005548079,0.004448194,-0.00990204,0.007381481,0.000671811,-1.76341E-05,-0.013232829,-0.017592622,-0.000688061,-0.013882599,-0.018236762,0.004830848,0.012521493,0.013211182,0.011961745,0.012515815,-0.000703474,0.009265687,-0.005043027,0.012205919,-0.007119042,0.000563769,0.001236185,0.000546667,-0.012665037,-0.00266893,-0.017022713,0.000241933,0.013235009,-0.004343493,0.003246188,0.003924295,0.00323171,-0.010015276,-0.014379912,0.002925004,0.017555335,0.0003219,0.000993814,0.000304561,-0.012904181,-0.017261303,
2015-06-04,-0.014746002,-0.017495636,-0.013394759,-0.016563069,-0.0086003,-0.025067523,-0.016332101,-0.002727896,0.001362509,-0.001819575,-0.010297531,0.004083998,0.000902899,-0.007560874,0.01772112,0.003017622,0.000295677,-0.000791571,0.004381642,0.001198575,0.009116976,-0.007269195,0.00144223,0.018520957,0.003810899,0.001088608,0.005176281,0.001990702,0.009911694,-0.006480364,0.00223507,0.003185092,-0.008478184,-0.006134586,-0.008875883,-0.004774497,-0.007956105,-0.016458841,-0.007718457,0.011648515,0.001576537,-0.001148125,0.002939777,-0.000242682,-0.008714934,
2015-06-05,-0.005893273,0.007414369,0.002635568,0.021493162,0.003804467,0.014313139,-0.006487121,0.013301688,0.008525316,0.027358679,0.020191932,-0.004765872,0.014059836,0.006886641,-0.008922157,-0.014814215,-0.001539402,-0.007575735,-0.006306941,0.012529199,-0.005114984,0.005350968,-0.015410634,-0.001356103,-0.007243748,0.006046573,0.001273888,0.020110996,0.002445284,0.012937755,-0.007837439,-0.01886865,-0.007199475,-0.009715095,0.003601686,-0.001180575,0.017700148,0.010508702,-0.010311061,-0.011656116,0.000590491,0.013887658,0.009112931,0.027938382,0.020775039,
2015-06-08,-0.001369986,-0.009688229,-0.001505528,-0.006538306,-0.00420043,-0.006104228,0.000885623,-0.008309809,-0.000134511,-0.005164244,-0.004729274,0.008163677,0.003131524,0.003574034,0.007579266,0.006217538,-0.002080509,0.006549955,0.006087505,0.001055043,0.003378256,0.001495773,0.008472422,0.001036479,-0.0003313,-0.008639873,-0.000466038,-0.005494458,-0.003160421,-0.005059918,0.001922289,0.005035843,0.000440156,0.002840534,-0.005480557,0.002707957,-0.00233345,-0.001894753,0.005099658,0.004591221,-0.002252569,-0.010561945,-0.002388676,-0.007414469,-0.006981903,
2015-06-09,-0.004073708,-0.000419873,-0.002077885,-0.008408542,-0.000714885,0.001380658,0.005538251,0.003655004,0.001996829,-0.004332028,0.005452682,-0.001654867,-0.007973452,0.001796946,-0.001959592,-0.006028995,-0.00238288,0.000628103,-0.004037552,-0.010356816,-0.00267154,-0.000584364,0.003567885,-0.002588193,-0.006659889,-0.003012824,-0.004667986,-0.010989467,-0.003299911,-0.001213329,0.002940968,0.006334315,0.009791314,-0.003360484,0.000297492,-0.001362343,-0.007699432,0.002099392,0.006260398,-0.003452797,-0.009598314,-0.00595503,-0.007608737,-0.013926503,-0.004154852,
2015-06-10,0.004920164,0.007537065,-0.003540244,0.002129261,-4.15952E-05,0.001949921,0.01028353,0.002609827,-0.008457269,-0.002787898,-0.002971615,-0.01105444,-0.005388814,-0.005574771,-0.005140771,-0.000231243,0.002376685,-0.00943202,-0.00868339,-0.003017361,-0.005178143,-0.003201196,0.005122892,0.004283819,0.009202467,0.011821273,0.000753073,0.006413449,0.004238781,0.006238219,0.014562189,-0.005668088,-0.000181193,0.004965792,0.007584849,-0.003501442,0.002172641,0.001993182,0.0103335,-0.005481841,-0.005353655,-0.002750414,-0.01381138,-0.008139521,-0.008328151,
2015-06-11,-0.000813402,0.003624061,0.00380879,0.011703152,0.025806219,-0.006425645,-0.004242225,0.004435151,0.004619475,0.012507739,-0.005607768,0.000185513,0.008069953,-0.010032384,-0.001800221,-0.002613835,0.001816314,-0.003339887,0.002001338,0.009887105,0.023974514,-0.008220061,-0.006038848,0.001537302,0.000725702,0.005160696,0.005344749,0.013230946,0.027319859,-0.004880505,-0.002699558,-0.007899636,-0.018129425,-0.026674682,-0.022258314,-0.02206518,-0.014144315,-0.032308593,-0.030114708,0.010220177,0.003423896,0.007860781,0.008043958,0.015926949,-0.002179737,
2015-06-12,0.002301205,-0.007581684,-0.000473085,-0.012160028,0.002066067,-0.004681891,0.002654342,-0.009878533,-0.002773847,-0.014451217,-0.006979931,0.007094875,-0.00457934,0.002892952,0.000360855,0.002659512,-0.007211149,-0.001472128,-0.000111242,-0.011784246,0.002424215,-0.004314937,0.003012335,0.001832432,0.004132919,-0.005740037,0.001362018,-0.01031652,0.003895553,-0.002843207,0.004486317,0.01169072,0.007484292,0.00023257,-0.009658976,-0.002544827,-0.014238227,-0.006756584,0.000585327,0.004203267,-0.000352,-0.01022787,-0.00312522,-0.014798747,-0.007330032,
2015-06-15,0.00640922,0.013119217,0.005403314,0.008387251,0.002094623,0.005012303,0.003655004,0.006701515,-0.001008603,0.001977895,-0.001399555,-0.007702352,-0.004713792,-0.008093157,-0.005028577,0.00137161,0.008071163,0.000136965,0.000364143,0.003348417,-0.002933073,-2.66012E-05,-0.001381186,-0.005166992,0.001235032,0.007936471,0.000227199,0.003212449,-0.003070786,-0.000163665,-0.001518619,-0.002988218,-0.003379272,0.004314805,0.011027106,0.003307283,0.006294283,0.002915998,0.001558465,0.000390714,0.002752982,0.009454901,0.001746016,0.004729977,0.001355227,
2015-06-16,-0.001784622,-0.005551445,-0.001989635,9.07267E-05,0.000518018,0.000834304,-0.001550042,-0.00376343,-0.000204098,0.001874034,0.002618268,0.003555817,0.005630166,0.006376254,-0.000145141,-0.001928199,-0.005691451,-0.006826731,-0.002133105,-5.46582E-05,0.000372517,0.00068804,-0.001693882,0.006678806,0.004899147,0.001139721,0.004697364,0.006772244,0.007192715,0.007519513,0.005135053,-0.002079573,0.000743156,-0.002304454,-0.006073791,-0.002509816,-0.000427968,0.000315728,-0.002069858,-0.002820903,-0.000234739,-0.003997483,-0.00043889,0.001638912,0.002382839,
2015-06-17,-0.012496641,-0.012948869,-0.004725196,-0.017605882,-0.001920829,-0.010299659,-0.011350454,-0.000443357,0.007772606,-0.005108148,0.002201448,0.008210261,-0.004661923,0.002642914,0.011225616,-0.001254022,-0.001698075,-0.005604454,0.006515102,-0.006360048,0.009300963,0.000946031,-0.000106484,0.016831027,0.004350916,0.003910587,0.012124378,-0.000757159,0.014903186,0.006554029,0.005499936,0.012885035,0.007313373,-0.010579164,-0.011030305,-0.002803157,-0.015691147,-0.008380274,-0.009432013,0.005568764,-0.001147759,-0.001591817,0.006622746,-0.006254685,0.001052717,
2015-06-18,0.010587425,0.007805498,0.010400746,0.023076435,0.017140225,0.008451608,0.020620089,-0.002786774,-0.0001904,0.01248439,-0.00213898,0.002594185,0.015260243,0.000646834,-0.005649168,0.00492728,0.002144367,0.004305561,0.00473876,0.017407062,0.011479788,0.002790981,0.014951108,-0.009954565,0.000622298,-0.002163813,0.000432154,0.013105383,0.007180163,-0.001516211,0.010647642,-0.012682013,-0.014631201,-0.006570941,-0.009364204,-0.006763963,0.005925313,-0.008714507,0.003463042,0.001947742,-0.010022614,-0.012814767,-0.010216634,0.002460551,-0.01216518,
2015-06-19,-0.001883839,-0.004186123,-0.010781046,-0.003798874,-0.003245673,-0.006179191,-0.008942342,-0.002300262,-0.008892705,-0.001914386,-0.004292817,-0.006589286,0.000384199,-0.001991888,0.002416101,0.000534696,-0.001764563,-0.006839186,-0.008355065,-0.001379149,-0.000828128,-0.003756594,-0.006518166,0.009253742,0.007374847,0.005078811,-0.0015144,0.005459985,0.006006187,0.00308507,0.000321597,-0.006978089,-0.002377795,0.00136496,-0.000936446,-0.007534488,-0.000551085,-0.002930883,-0.005695703,-0.004598259,0.007052784,0.004756744,-0.001835923,0.00513809,0.00276321,
2015-06-22,0.000207485,-0.004539345,0.004169553,-0.010072497,0.001667186,-0.002335806,0.000413813,-0.004745351,0.003960803,-0.010276709,-0.002542504,0.008702016,-0.005531442,0.002201302,0.005484326,0.005693506,0.000951536,0.010043319,0.009654908,-0.004581251,0.00714905,0.003153098,0.005900428,-0.004555793,-0.004349785,-0.009096529,-0.00039037,-0.014625487,-0.002888084,-0.00689325,-0.004144082,0.014241706,0.007738048,-0.001461176,-0.006210022,0.002501486,-0.01174383,-0.004005636,-0.001255018,0.006501593,-0.000206208,-0.004951031,0.003754068,-0.010481628,-0.002748438,
2015-06-23,0.00024901,0.013878762,0.00140074,0.008093217,0.001148288,0.011686919,-0.004041234,0.013625547,0.001151325,0.007841852,0.011434376,-0.012468349,-0.005776186,-0.002189028,-0.014828733,-0.014584448,-0.000966597,-0.013171502,-0.013436622,-0.006743194,-0.013677383,-0.003155824,-0.01887409,-0.001662272,-0.001413885,0.012210445,-0.000262931,0.006427628,-0.00051399,0.010019534,-0.005702751,-0.006693255,0.003590397,-0.000900122,0.012732525,0.000251621,0.006946065,0.010540289,-0.005191544,-0.010280449,0.004288044,0.01791363,0.005440213,0.012128789,0.015722235,
2015-06-24,0.000515995,-0.003465506,-0.001035869,0.001334069,-0.006799166,-0.001981587,-0.004729515,-0.003980626,-0.001551536,0.000817877,-0.002497038,0.002427919,0.004795657,0.00148277,0.004801783,0.005318833,0.001340497,0.000637306,0.003768565,0.006136308,-0.001995612,0.002823329,7.59887E-05,0.004165193,0.004682122,0.0007031,0.003131533,0.005499733,-0.002632867,0.002186174,-0.000561415,-0.002369735,-0.003315297,0.007319778,0.003339434,0.005768817,0.00813772,0.004823041,0.002073796,0.000945264,0.005243275,0.001264586,0.003692859,0.006060825,0.002747548,
2015-06-25,0.002667885,0.009736682,0.001619575,0.002447779,2.11578E-05,0.006070841,0.006808866,0.007066861,-0.001048484,-0.00021996,0.003401905,-0.008112897,-0.007283232,-0.003663603,-0.006106496,-0.003440627,0.003624485,0.000246746,-0.004489474,-0.003660419,-0.006084332,-3.97259E-05,0.000698539,-0.006353773,-0.003687716,0.003377994,-0.004736716,-0.003907516,-0.006331546,-0.000286544,0.000451825,-0.000828519,0.003622051,0.002647117,0.009717092,0.001598599,0.002426978,0.006050631,0.006788805,-0.004449649,-0.004139373,0.002926007,-0.005188405,-0.004359148,-0.000738381,
2015-06-26,-0.0100839,-0.015998878,-0.010584607,-0.008281569,-0.000394474,-0.004913336,-0.012697306,-0.005911866,-0.000499349,0.001801685,0.005171038,0.005410914,0.007710526,0.011080172,0.008025183,-0.002054542,-0.007966155,-0.005086385,-0.002554075,-0.000252996,0.007629652,0.00311566,-0.004666715,0.013111629,0.003031923,-0.00287911,0.002532972,0.004833445,0.012715368,0.008203193,0.000419836,-0.002301402,0.003369165,-0.009690717,-0.015606468,-0.010191466,-0.00788814,-0.004519392,-0.012304482,-0.00566961,0.002612041,-0.003298921,0.002113056,0.004413529,0.007783126,
2015-06-29,0.001376599,-0.004668254,-0.009069691,0.006748338,0.002537718,-0.005776708,0.001341017,-0.006044498,-0.010445738,0.005371481,-0.007152923,-0.004401232,0.011414721,-0.001108561,-0.000482858,0.00089381,-0.005150357,0.000108524,-0.009551531,0.006265111,0.002054505,-0.006258806,0.000858301,-0.000591321,0.000785317,-0.005259063,-0.009660307,0.006156748,0.001946153,-0.006367508,0.000749784,-0.015817624,-0.012524809,-0.001161565,-0.007206905,-0.011608378,0.00421041,-0.008315295,-0.001197223,-0.003292751,3.55365E-05,-0.006008818,-0.010410017,0.005406934,-0.007117248,
2015-06-30,0.012764906,0.010169838,0.00205904,-1.36428E-05,0.011764405,0.008644965,0.004494429,-0.002594992,-0.010705829,-0.012778564,-0.004119894,-0.008110884,-0.010183681,-0.001524938,-0.005272098,0.007492911,0.004897966,0.000295621,-0.003212895,-0.005285662,0.006492229,0.003373046,-0.000777535,-0.005567685,0.007197294,0.004602313,-0.00350853,-0.005581272,0.006196665,0.003077407,-0.001073161,0.002072722,0.008658655,0.001000418,-0.001594707,-0.009705476,-0.01177812,-0.003119558,-0.007270073,-0.006585942,0.008270453,0.005675483,-0.002435365,-0.004508116,0.004150572,
2015-07-01,0.002214284,0.007891426,0.002188415,0.000948994,-0.00031989,0.001068722,-0.002540304,0.005677141,-2.58693E-05,-0.001265291,-0.001145562,-0.005703011,-0.006942432,-0.006822704,-0.001056175,0.001158109,0.006835251,0.002430421,0.00113224,-0.000107182,-0.001376065,1.25471E-05,-0.003596479,-0.003486596,-0.001272311,0.00440483,-0.001298181,-0.002537602,-0.003806486,-0.002417874,-0.0060269,0.001239422,0.000119729,0.002534175,0.008211316,0.002508306,0.001268884,0.001388613,-0.002220414,0.001119693,0.004754589,0.01043173,0.004728719,0.003489298,0.003609026,
2015-07-02,-0.002840258,-0.004988279,-0.003239583,0.003385301,-0.001306217,0.00960101,-0.004263313,-0.002141502,-0.000396784,0.006217602,0.012429578,0.001740792,0.008343715,0.014549501,0.004451762,0.001622077,-0.000515504,0.001764767,0.001226777,0.007834535,0.003143836,0.01404377,0.000203507,0.00269088,-0.000142417,-0.002283696,-0.00053923,0.006073967,0.001383898,0.012284511,-0.001562473,-0.006622318,0.006205922,-0.001532661,-0.003680826,-0.001931375,0.004698528,0.010921821,-0.002956554,-0.012810773,0.001419171,-0.000719476,0.001023583,0.007633969,0.013845246,
2015-07-03,-0.014359736,-0.017133459,-0.018002811,-0.010255031,-0.009406989,-0.013688686,-0.015227883,-0.002750463,-0.003628422,0.004096528,0.00068381,-0.000878537,0.006833126,0.003428297,0.014836271,0.000520548,-0.002227108,-3.2316E-05,-0.003104717,0.004613806,0.005433612,0.001204294,-0.000340259,0.014876931,0.000553168,-0.002195981,-0.003074127,0.004648742,0.005468919,0.001237353,-0.00030811,-0.007730785,-0.00341838,-0.004937816,-0.007700729,-0.008577239,-0.000831724,-0.004257191,-0.005803104,-0.004308023,0.000861008,-0.001887227,-0.002765417,0.004955777,0.001545355,
